"date","epu_index_rel","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"1-2002",2.790084117076239,nan,nan,nan,nan,0.7486046499542235,3.7134625912086583,nan,nan,1.6593563298011649
"2-2002",1.5943337811864224,nan,nan,nan,nan,0.499069766636149,2.2988101755101216,nan,nan,0.7542528771823477
"3-2002",1.6740504702457435,nan,nan,nan,nan,1.497209299908447,2.121978623547805,nan,nan,0.4525517263094086
"4-2002",2.2320672936609913,nan,nan,nan,nan,0.499069766636149,2.4756417274724387,nan,nan,1.8102069052376344
"5-2002",2.630650738957597,nan,nan,nan,nan,1.2476744165903726,2.652473279434756,nan,nan,1.961057480674104
"6-2002",4.384417898262662,nan,nan,nan,nan,1.7467441832265216,4.420788799057926,nan,nan,3.469563235038799
"7-2002",4.384417898262662,nan,nan,nan,nan,2.245813949862671,4.597620351020243,nan,nan,3.0170115087293907
"8-2002",3.268384251432166,nan,nan,nan,nan,1.2476744165903726,3.536631039246341,nan,nan,2.4136092069835122
"9-2002",2.630650738957597,nan,nan,nan,nan,1.996279066544596,2.2988101755101216,nan,nan,1.8102069052376344
"10-2002",2.072633915542349,nan,nan,nan,nan,1.996279066544596,1.4146524156985365,nan,nan,1.5085057543646954
"11-2002",1.7537671593050648,nan,nan,nan,nan,1.7467441832265216,1.7683155196231706,nan,nan,0.7542528771823477
"12-2002",1.7537671593050648,nan,nan,nan,nan,1.497209299908447,2.2988101755101216,nan,nan,0.4525517263094086
"1-2003",1.8334838483643858,nan,nan,nan,nan,1.7467441832265216,0.5304946558869512,nan,nan,1.961057480674104
"2-2003",1.5943337811864224,nan,nan,nan,nan,1.7467441832265216,1.5914839676608534,nan,nan,0.6034023017458781
"3-2003",3.0292341842542028,nan,nan,nan,nan,2.7448837164988196,1.9451470715854877,nan,nan,2.4136092069835122
"4-2003",2.710367428016918,nan,nan,nan,nan,1.996279066544596,1.2378208637362194,nan,nan,2.866160933292921
"5-2003",2.1523506046016703,nan,nan,nan,nan,1.7467441832265216,1.4146524156985365,nan,nan,1.8102069052376344
"6-2003",1.1160336468304957,nan,nan,nan,nan,0.2495348833180745,0.7073262078492683,nan,nan,1.3576551789282258
"7-2003",0.9566002687118534,nan,nan,nan,nan,0.499069766636149,1.2378208637362194,nan,nan,0.4525517263094086
"8-2003",1.8334838483643858,nan,nan,nan,nan,1.996279066544596,1.2378208637362194,nan,nan,1.2068046034917561
"9-2003",1.195750335889817,nan,nan,nan,nan,0.7486046499542235,0.8841577598115853,nan,nan,1.0559540280552866
"10-2003",1.1160336468304957,nan,nan,nan,nan,0.998139533272298,0.3536631039246341,nan,nan,1.2068046034917561
"11-2003",1.0363169577711746,nan,nan,nan,nan,0.7486046499542235,1.4146524156985365,nan,nan,0.30170115087293903
"12-2003",1.355183714008459,nan,nan,nan,nan,0.2495348833180745,1.5914839676608534,nan,nan,1.0559540280552866
"1-2004",0.9566002687118534,nan,nan,nan,nan,0.2495348833180745,0.7073262078492683,nan,nan,1.0559540280552866
"2-2004",1.8334838483643858,nan,nan,nan,nan,1.2476744165903726,1.7683155196231706,nan,nan,1.2068046034917561
"3-2004",1.5146170921271014,nan,nan,nan,nan,0.7486046499542235,1.2378208637362194,nan,nan,1.3576551789282258
"4-2004",1.355183714008459,nan,nan,nan,nan,1.2476744165903726,1.0609893117739024,nan,nan,0.9051034526188172
"5-2004",1.5146170921271014,nan,nan,nan,nan,1.2476744165903726,1.0609893117739024,nan,nan,1.2068046034917561
"6-2004",1.4349004030677803,nan,nan,nan,nan,0.7486046499542235,0.8841577598115853,nan,nan,1.5085057543646954
"7-2004",1.9132005374237069,nan,nan,nan,nan,1.497209299908447,1.0609893117739024,nan,nan,1.8102069052376344
"8-2004",1.6740504702457435,nan,nan,nan,nan,0.499069766636149,1.7683155196231706,nan,nan,1.3576551789282258
"9-2004",1.275467024949138,nan,nan,nan,nan,0.499069766636149,1.4146524156985365,nan,nan,0.9051034526188172
"10-2004",2.1523506046016703,nan,nan,nan,nan,0.499069766636149,2.121978623547805,nan,nan,1.961057480674104
"11-2004",2.072633915542349,nan,nan,nan,nan,2.495348833180745,1.4146524156985365,nan,nan,1.2068046034917561
"12-2004",1.195750335889817,nan,nan,nan,nan,1.2476744165903726,0.8841577598115853,nan,nan,0.7542528771823477
"1-2005",1.275467024949138,nan,nan,nan,nan,0.998139533272298,1.5914839676608534,nan,nan,0.4525517263094086
"2-2005",1.1160336468304957,nan,nan,nan,nan,0.998139533272298,0.8841577598115853,nan,nan,0.7542528771823477
"3-2005",1.4349004030677803,nan,nan,nan,nan,1.2476744165903726,0.5304946558869512,nan,nan,1.5085057543646954
"4-2005",1.1160336468304957,nan,nan,nan,nan,1.2476744165903726,0.8841577598115853,nan,nan,0.6034023017458781
"5-2005",1.6740504702457435,nan,nan,nan,nan,0.998139533272298,2.4756417274724387,nan,nan,0.4525517263094086
"6-2005",1.355183714008459,nan,nan,nan,nan,0.998139533272298,0.8841577598115853,nan,nan,1.2068046034917561
"7-2005",0.7971668905932112,nan,nan,nan,nan,0.499069766636149,1.2378208637362194,nan,nan,0.15085057543646951
"8-2005",1.5146170921271014,nan,nan,nan,nan,0.7486046499542235,1.9451470715854877,nan,nan,0.7542528771823477
"9-2005",2.072633915542349,nan,nan,nan,nan,1.497209299908447,1.5914839676608534,nan,nan,1.6593563298011649
"10-2005",1.4349004030677803,nan,nan,nan,nan,0.499069766636149,1.4146524156985365,nan,nan,1.2068046034917561
"11-2005",1.9929172264830282,nan,nan,nan,nan,0.998139533272298,2.652473279434756,nan,nan,0.9051034526188172
"12-2005",2.1523506046016703,nan,nan,nan,nan,2.245813949862671,1.9451470715854877,nan,nan,1.0559540280552866
"1-2006",1.5943337811864224,nan,nan,nan,nan,0.499069766636149,1.5914839676608534,nan,nan,1.3576551789282258
"2-2006",0.7174502015338902,nan,nan,nan,nan,0.0,0.5304946558869512,nan,nan,0.9051034526188172
"3-2006",1.355183714008459,nan,nan,nan,nan,0.499069766636149,1.2378208637362194,nan,nan,1.2068046034917561
"4-2006",1.5146170921271014,nan,nan,nan,nan,1.497209299908447,0.3536631039246341,nan,nan,1.6593563298011649
