"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"1-2002",129.98891352549887,nan,nan,nan,nan,49.99999999999999,192.65175718849838,nan,nan,109.72704714640199
"2-2002",74.27937915742794,nan,nan,nan,nan,33.33333333333333,119.26061159287994,nan,nan,49.87593052109181
"3-2002",77.99334811529933,nan,nan,nan,nan,99.99999999999999,110.08671839342766,nan,nan,29.925558312655085
"4-2002",103.9911308203991,nan,nan,nan,nan,33.33333333333333,128.43450479233226,nan,nan,119.70223325062034
"5-2002",122.5609756097561,nan,nan,nan,nan,83.33333333333333,137.60839799178456,nan,nan,129.67741935483872
"6-2002",204.2682926829268,nan,nan,nan,nan,116.66666666666666,229.3473299863076,nan,nan,229.42928039702232
"7-2002",204.2682926829268,nan,nan,nan,nan,150.0,238.52122318575988,nan,nan,199.50372208436724
"8-2002",152.27272727272725,nan,nan,nan,nan,83.33333333333333,183.47786398904609,nan,nan,159.60297766749378
"9-2002",122.5609756097561,nan,nan,nan,nan,133.33333333333331,119.26061159287994,nan,nan,119.70223325062034
"10-2002",96.56319290465632,nan,nan,nan,nan,133.33333333333331,73.39114559561844,nan,nan,99.75186104218362
"11-2002",81.70731707317073,nan,nan,nan,nan,116.66666666666666,91.73893199452304,nan,nan,49.87593052109181
"12-2002",81.70731707317073,nan,nan,nan,nan,99.99999999999999,119.26061159287994,nan,nan,29.925558312655085
"1-2003",85.42128603104213,nan,nan,nan,nan,116.66666666666666,27.521679598356915,nan,nan,129.67741935483872
"2-2003",74.27937915742794,nan,nan,nan,nan,116.66666666666666,82.56503879507073,nan,nan,39.900744416873444
"3-2003",141.13082039911308,nan,nan,nan,nan,183.33333333333331,100.91282519397535,nan,nan,159.60297766749378
"4-2003",126.27494456762749,nan,nan,nan,nan,133.33333333333331,64.21725239616613,nan,nan,189.52853598014886
"5-2003",100.27716186252772,nan,nan,nan,nan,116.66666666666666,73.39114559561844,nan,nan,119.70223325062034
"6-2003",51.99556541019955,nan,nan,nan,nan,16.666666666666664,36.69557279780922,nan,nan,89.77667493796527
"7-2003",44.56762749445676,nan,nan,nan,nan,33.33333333333333,64.21725239616613,nan,nan,29.925558312655085
"8-2003",85.42128603104213,nan,nan,nan,nan,133.33333333333331,64.21725239616613,nan,nan,79.80148883374689
"9-2003",55.709534368070955,nan,nan,nan,nan,49.99999999999999,45.86946599726152,nan,nan,69.82630272952852
"10-2003",51.99556541019955,nan,nan,nan,nan,66.66666666666666,18.34778639890461,nan,nan,79.80148883374689
"11-2003",48.28159645232816,nan,nan,nan,nan,49.99999999999999,73.39114559561844,nan,nan,19.950372208436722
"12-2003",63.13747228381374,nan,nan,nan,nan,16.666666666666664,82.56503879507073,nan,nan,69.82630272952852
"1-2004",44.56762749445676,nan,nan,nan,nan,16.666666666666664,36.69557279780922,nan,nan,69.82630272952852
"2-2004",85.42128603104213,nan,nan,nan,nan,83.33333333333333,91.73893199452304,nan,nan,79.80148883374689
"3-2004",70.56541019955654,nan,nan,nan,nan,49.99999999999999,64.21725239616613,nan,nan,89.77667493796527
"4-2004",63.13747228381374,nan,nan,nan,nan,83.33333333333333,55.04335919671383,nan,nan,59.85111662531017
"5-2004",70.56541019955654,nan,nan,nan,nan,83.33333333333333,55.04335919671383,nan,nan,79.80148883374689
"6-2004",66.85144124168515,nan,nan,nan,nan,49.99999999999999,45.86946599726152,nan,nan,99.75186104218362
"7-2004",89.13525498891352,nan,nan,nan,nan,99.99999999999999,55.04335919671383,nan,nan,119.70223325062034
"8-2004",77.99334811529933,nan,nan,nan,nan,33.33333333333333,91.73893199452304,nan,nan,89.77667493796527
"9-2004",59.42350332594235,nan,nan,nan,nan,33.33333333333333,73.39114559561844,nan,nan,59.85111662531017
"10-2004",100.27716186252772,nan,nan,nan,nan,33.33333333333333,110.08671839342766,nan,nan,129.67741935483872
"11-2004",96.56319290465632,nan,nan,nan,nan,166.66666666666666,73.39114559561844,nan,nan,79.80148883374689
"12-2004",55.709534368070955,nan,nan,nan,nan,83.33333333333333,45.86946599726152,nan,nan,49.87593052109181
"1-2005",59.42350332594235,nan,nan,nan,nan,66.66666666666666,82.56503879507073,nan,nan,29.925558312655085
"2-2005",51.99556541019955,nan,nan,nan,nan,66.66666666666666,45.86946599726152,nan,nan,49.87593052109181
"3-2005",66.85144124168515,nan,nan,nan,nan,83.33333333333333,27.521679598356915,nan,nan,99.75186104218362
"4-2005",51.99556541019955,nan,nan,nan,nan,83.33333333333333,45.86946599726152,nan,nan,39.900744416873444
"5-2005",77.99334811529933,nan,nan,nan,nan,66.66666666666666,128.43450479233226,nan,nan,29.925558312655085
"6-2005",63.13747228381374,nan,nan,nan,nan,66.66666666666666,45.86946599726152,nan,nan,79.80148883374689
"7-2005",37.13968957871397,nan,nan,nan,nan,33.33333333333333,64.21725239616613,nan,nan,9.975186104218361
"8-2005",70.56541019955654,nan,nan,nan,nan,49.99999999999999,100.91282519397535,nan,nan,49.87593052109181
"9-2005",96.56319290465632,nan,nan,nan,nan,99.99999999999999,82.56503879507073,nan,nan,109.72704714640199
"10-2005",66.85144124168515,nan,nan,nan,nan,33.33333333333333,73.39114559561844,nan,nan,79.80148883374689
"11-2005",92.84922394678493,nan,nan,nan,nan,66.66666666666666,137.60839799178456,nan,nan,59.85111662531017
"12-2005",100.27716186252772,nan,nan,nan,nan,150.0,100.91282519397535,nan,nan,69.82630272952852
"1-2006",74.27937915742794,nan,nan,nan,nan,33.33333333333333,82.56503879507073,nan,nan,89.77667493796527
"2-2006",33.425720620842576,nan,nan,nan,nan,0.0,27.521679598356915,nan,nan,59.85111662531017
"3-2006",63.13747228381374,nan,nan,nan,nan,33.33333333333333,64.21725239616613,nan,nan,79.80148883374689
"4-2006",70.56541019955654,nan,nan,nan,nan,99.99999999999999,18.34778639890461,nan,nan,109.72704714640199
"5-2006",77.99334811529933,nan,nan,nan,nan,16.666666666666664,73.39114559561844,nan,nan,119.70223325062034
