"newspaper","date","epu_news_rel","eu_news_rel","pol_impositiva_rel","pol_gasto_gub_rel","pol_fiscal_rel","pol_monetaria_rel","pol_salud_rel","pol_reg_financiera_rel","pol_regulacion_rel","pol_deuda_crisis_rel","pol_prog_derechos_rel","pol_comercial_rel","otras_politicas_rel","autoridades_intls_rel"
"busqueda","02-2013",0.13194444444444445,0.13194444444444445,0.04861111111111111,0.04861111111111111,0.041666666666666664,0.06944444444444445,0.020833333333333332,0.013888888888888888,0.0,0.04861111111111111,0.13194444444444445,0.020833333333333332,0.13194444444444445,0.006944444444444444
"busqueda","03-2013",0.15384615384615385,0.15384615384615385,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.08653846153846154,0.009615384615384616,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.1346153846153846,0.028846153846153848,0.14423076923076922,0.038461538461538464
"busqueda","04-2013",0.15441176470588236,0.16911764705882354,0.058823529411764705,0.014705882352941176,0.04411764705882353,0.09558823529411764,0.014705882352941176,0.04411764705882353,0.014705882352941176,0.0661764705882353,0.125,0.007352941176470588,0.13970588235294118,0.029411764705882353
"busqueda","05-2013",0.15425531914893617,0.1595744680851064,0.026595744680851064,0.031914893617021274,0.06382978723404255,0.0797872340425532,0.015957446808510637,0.010638297872340425,0.015957446808510637,0.0851063829787234,0.09574468085106383,0.010638297872340425,0.12234042553191489,0.015957446808510637
"busqueda","06-2013",0.16842105263157894,0.17894736842105263,0.042105263157894736,0.031578947368421054,0.031578947368421054,0.07368421052631578,0.021052631578947368,0.021052631578947368,0.010526315789473684,0.07368421052631578,0.11578947368421053,0.0,0.15789473684210525,0.031578947368421054
"busqueda","07-2013",0.15517241379310345,0.15517241379310345,0.034482758620689655,0.011494252873563218,0.040229885057471264,0.08045977011494253,0.017241379310344827,0.022988505747126436,0.005747126436781609,0.05747126436781609,0.10344827586206896,0.022988505747126436,0.12643678160919541,0.022988505747126436
"busqueda","08-2013",0.1323529411764706,0.13970588235294118,0.022058823529411766,0.007352941176470588,0.029411764705882353,0.051470588235294115,0.007352941176470588,0.007352941176470588,0.022058823529411766,0.029411764705882353,0.11029411764705882,0.007352941176470588,0.125,0.022058823529411766
"busqueda","09-2013",0.1736111111111111,0.1736111111111111,0.05555555555555555,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.006944444444444444,0.020833333333333332,0.041666666666666664,0.14583333333333334,0.020833333333333332,0.1527777777777778,0.034722222222222224
"busqueda","10-2013",0.21897810218978103,0.21897810218978103,0.051094890510948905,0.058394160583941604,0.0364963503649635,0.08759124087591241,0.043795620437956206,0.014598540145985401,0.029197080291970802,0.072992700729927,0.1678832116788321,0.0,0.21897810218978103,0.051094890510948905
"busqueda","11-2013",0.13414634146341464,0.13414634146341464,0.024390243902439025,0.012195121951219513,0.018292682926829267,0.06097560975609756,0.006097560975609756,0.03048780487804878,0.012195121951219513,0.04878048780487805,0.09146341463414634,0.006097560975609756,0.12804878048780488,0.018292682926829267
"busqueda","12-2013",0.12217194570135746,0.14027149321266968,0.03619909502262444,0.004524886877828055,0.02262443438914027,0.07692307692307693,0.004524886877828055,0.00904977375565611,0.013574660633484163,0.04524886877828054,0.09502262443438914,0.01809954751131222,0.12217194570135746,0.01809954751131222
"busqueda","01-2014",0.1242603550295858,0.13609467455621302,0.03550295857988166,0.0,0.005917159763313609,0.07100591715976332,0.01775147928994083,0.029585798816568046,0.01775147928994083,0.04142011834319527,0.09467455621301775,0.011834319526627219,0.11834319526627218,0.01775147928994083
"busqueda","02-2014",0.11413043478260869,0.13043478260869565,0.021739130434782608,0.005434782608695652,0.021739130434782608,0.08152173913043478,0.0,0.010869565217391304,0.005434782608695652,0.06521739130434782,0.08695652173913043,0.0,0.10326086956521739,0.03260869565217391
"busqueda","03-2014",0.12578616352201258,0.1320754716981132,0.0440251572327044,0.018867924528301886,0.031446540880503145,0.05660377358490566,0.0,0.006289308176100629,0.012578616352201259,0.031446540880503145,0.09433962264150944,0.025157232704402517,0.11949685534591195,0.006289308176100629
"busqueda","04-2014",0.13636363636363635,0.15454545454545454,0.05909090909090909,0.004545454545454545,0.022727272727272728,0.07272727272727272,0.0,0.022727272727272728,0.00909090909090909,0.03636363636363636,0.1,0.013636363636363636,0.12727272727272726,0.02727272727272727
