"newspaper","date","epu_uruguay","eu_uruguay","pol_impositiva","pol_gasto_gub","pol_fiscal","pol_monetaria","pol_salud","pol_seguridad_nacional","pol_regulacion_financiera","pol_regulacion","pol_deuda_crisis","pol_prog_derechos","pol_comercial"
"EPU Final","01-2016",80.36515908459005,74.89791839378297,45.34179491660084,86.4975476287103,82.92435421217631,73.37649424805083,21.759543872803288,126.19684140313954,48.49218738679521,80.47919371081622,105.59300293503493,84.40733540401926,61.51994550732474
"EPU Final","02-2016",121.30114542954799,117.92983081017509,70.3687824481224,93.73671045597898,86.14010663645459,102.92990229564418,116.95816524841534,102.63414620561065,99.84433976046408,128.0376400825929,109.14931653278872,119.28179419945845,73.99548547185266
"EPU Final","03-2016",103.72964850281107,107.43582526214159,99.15876206259101,113.39784098583401,114.79009103406409,110.95297708238151,101.23907783657025,69.01474396359552,66.48145446642982,104.45006095651117,92.32907072999333,112.89703557695866,63.01238105956308
"EPU Final","04-2016",92.92099961631948,92.43180687949487,50.62883866034848,126.13256630250102,81.40137245047374,90.13108782040779,141.7307438695772,122.93956614438164,31.163199179166238,63.89004253651372,81.21995818195202,95.95478280568379,93.93364244133005
"EPU Final","05-2016",94.65275441040045,94.48748991389692,119.43608740685669,104.78907575592376,96.83494582598473,86.3931553982116,103.89160152002653,79.53219537920539,107.13982290271922,83.9323847511318,77.88969851263579,90.40371503596946,84.23630171189077
"EPU Final","06-2016",117.34532056201971,118.73525088409117,145.9511088012365,137.75566806745945,197.9544157461152,111.65942420886745,207.70289133568326,152.32362465152906,95.19626073516446,50.991056537067294,77.6787048627256,120.34015614612784,169.19675920560735
"EPU Final","07-2016",105.54244143347914,100.90011367479822,88.55709437744703,121.8308647605746,136.87177625121146,92.68260861167,98.88742915613679,93.78319953402129,84.06937222734527,55.474099556468644,106.92892444636445,106.04739715663985,283.0405512295816
"EPU Final","08-2016",86.65936682954795,97.3589738873708,72.34392722983124,108.67398537036867,107.10582752620164,84.33480067845379,49.464026211608,21.01495294849618,89.53602848750727,71.9672572030374,73.56229817708403,81.6964207603955,91.13298994485545
"EPU Final","09-2016",89.1665571508453,94.04603682365529,93.3754019266512,68.47115418813253,93.15323785053707,70.30037482881484,167.2830398586914,53.40362948286907,63.35614576230822,106.84212302582529,66.93253951659166,92.07311095885584,122.75318694587004
"EPU Final","10-2016",97.81219023688375,103.45791485483626,69.45540311397453,90.06403123349845,60.91635727459694,69.53352108777666,65.26998232937297,135.51830483231169,9.95997428140877,136.1106306593506,49.31194400352414,90.08810620455743,133.57522554949355
"EPU Final","11-2016",104.41178624490446,102.97922155804149,113.48668253111705,88.69621241575715,56.3104910337811,106.03412497131288,38.93702793247306,99.28391951998206,62.43983758142635,131.14916216869298,96.84936798820632,106.74775390574342,184.29321528742793
"EPU Final","12-2016",95.77853182133323,103.24767435825974,119.87340758975023,131.6582905322178,150.22031667976464,80.13362584153496,65.96014459463609,103.22774785087768,79.17050770556095,109.28341400937116,116.03097599109626,104.86871162009922,157.82748564837516
"EPU Final","01-2017",138.1058114838671,135.00712026462878,212.42974273992454,187.75505589684997,216.26095035907346,148.24815102526193,58.329186261031076,158.27386227324195,25.26434600495026,89.20932258672482,126.26257505372482,155.74167957177175,198.00686649776424
"EPU Final","02-2017",120.32056875772052,118.41249010423071,160.44127966922716,167.49250607165735,159.20106991470362,108.94765785636068,216.97692874236606,160.11212419755338,106.49720811172509,108.60625821468612,100.66606441990906,132.28829089443533,152.4545852365296
"EPU Final","03-2017",91.5769989982512,94.35522304189277,142.5948158617775,161.80985494384575,126.73673034978106,72.42314000654599,131.2530921477205,121.0023311777082,115.09915688319805,96.32048013315011,102.66782927987266,80.82594177342627,115.40752955806896
"EPU Final","04-2017",89.2849924357697,90.65469086472935,71.7291146736235,72.01434288063476,53.02916898758061,60.32417522608059,82.03944856073203,69.96940784303304,24.984195736830394,127.88359956656441,36.1558230431526,97.27217747005653,131.3807617910052
"EPU Final","05-2017",96.1694290388057,94.28094542333857,109.88443339220116,104.71787335376027,100.3469381682627,88.00948264103155,124.59191609170757,98.95430554960666,100.99336042915432,80.82121092251111,75.06547600686716,101.23014941732359,110.38760950303251
"EPU Final","06-2017",87.23379329352164,88.38897411954821,121.19394789622554,167.87548131028564,169.8759667744309,115.23301211804029,124.96412454084806,55.08739320884153,125.0001261829135,84.04279721501652,65.24310847653847,95.14883503357662,58.60576024001612
"EPU Final","07-2017",78.3142414963261,74.47749562410837,88.35866649187086,81.56387923360714,81.512974529948,69.74091950718979,224.0177725097762,85.50566046889314,43.046680276859234,58.901855679474174,61.31882896728836,61.601254863245636,80.90380992885949
"EPU Final","08-2017",83.03999866900273,77.99621006227025,76.0085325258549,98.31014037875535,74.62836812224245,82.59830522948774,66.99387138681082,111.8969514492709,47.916386144725635,88.54322886619225,60.673811646841216,89.95921458805267,62.127966901113076
"EPU Final","09-2017",95.0696142879715,98.59558780377691,112.8851039424,118.547039430488,90.56843816055513,91.34736552088891,65.92046062794658,126.3395525670367,113.04251836222997,92.65906378072411,92.38157732000207,92.87718968393855,141.94567472899843
"EPU Final","10-2017",96.63773464630509,102.09171205134065,75.09052410343821,57.62670882606491,47.19422202431232,97.78737550916202,85.93794997833118,103.28806674233957,60.376001206252035,92.18264520262838,39.93693159041222,94.1911094800308,109.1520069853448
"EPU Final","11-2017",77.11102213495289,76.66777761874727,67.43576205198914,99.13912521688374,51.032538097857554,77.38357442762322,181.14961299647425,88.90545283804684,102.28705004745053,128.66662233885037,55.0544455440368,83.66745151992933,60.724895198327296
"EPU Final","12-2017",110.12569546468322,115.13350233948934,119.62294875907435,222.04796504897016,108.16278747371405,132.4927080918723,362.91239017012043,91.53755308718974,107.45805997040667,50.734216795198925,53.0339010898478,110.23405512171863,184.4646718028688
"EPU Final","01-2018",95.27241171489767,95.56828390893095,147.8733013758761,165.6387024012318,92.94369652043328,88.87197711252254,113.43104394490854,135.67027194348285,86.31972473495148,37.86455181512601,83.15995259562362,98.40442684036873,150.812356913833
"EPU Final","02-2018",77.64880377291351,74.9284272474249,148.9165672840524,168.83448572561787,75.16383008124478,93.45215239764615,25.938122122719047,85.63629728482809,39.054064292423014,55.51068218458866,78.52147199577881,76.92635156552177,86.96450873525778
