"newspaper","date","epu_uruguay","eu_uruguay","pol_impositiva","pol_gasto_gub","pol_fiscal","pol_monetaria","pol_salud","pol_reg_financiera","pol_regulacion","pol_deuda_crisis","pol_prog_derechos","pol_comercial","otras_politicas","autoridades_intls"
"EPU Final","05-2007",56.283638927444116,51.925146679744216,140.39982543254678,158.55837612291612,83.47662120411067,52.4070708578216,204.9849042411981,44.16824750208531,0.0,64.64196188450653,50.10013351571262,0.0,39.513945186733466,21.152669206163267
"EPU Final","06-2007",22.447674838849153,27.61249582385229,43.55231984442771,0.0,0.0,40.641957799406335,190.76023959334285,41.10324858850013,0.0,7.519526975973458,5.827937372079791,0.0,13.789472105888906,19.68480684342732
"EPU Final","07-2007",34.044534919923734,38.38779307712256,88.06960984789,59.67603284507981,19.636118060198857,41.092201054200345,0.0,124.67580646452735,79.935892927581,15.205660901193005,47.14000745865427,32.19091870654747,41.826707488098776,39.80576154896899
"EPU Final","08-2007",78.04664597938917,75.60301356570757,113.56785879432672,61.56293216932423,0.0,101.73959355865101,0.0,0.0,82.46338973252927,62.74579766922767,72.94579439887758,132.83505959212275,86.29845628782589,82.12876363779658
"EPU Final","09-2007",40.02836416793716,36.92864783404899,63.54151957409044,86.11156142689669,37.77947261599893,55.34236328123778,0.0,39.97893237488929,76.89747710404593,29.25536747455109,34.01113859627951,0.0,44.70760760914603,19.146359196200354
"EPU Final","10-2007",26.55753925687548,24.50097661851634,44.165278420015945,59.852850720176335,19.69429915074759,8.242791144798113,0.0,0.0,0.0,22.87607206690592,23.639840777414026,0.0,18.644728210332755,19.961852273075557
"EPU Final","11-2007",37.82726102213748,41.87759244777008,110.08701230986249,0.0,0.0,32.87376084336028,0.0,0.0,0.0,15.205660901193005,53.032508390986045,64.38183741309494,46.474119431220856,0.0
"EPU Final","12-2007",68.88511821262347,63.55079265313631,165.09568080267036,31.962558731106824,63.102778133328904,79.23252564026667,206.6066202557645,44.51767983991826,0.0,40.720856131755006,75.74474299725223,103.44898084335114,69.69647214701128,21.320016272667722
"EPU Final","01-2008",57.13574182754088,56.476354755259635,71.26270023946795,64.38354459939288,42.370205344237846,70.93397957276466,0.0,44.836930133590975,0.0,65.6206051321604,44.50129389373756,138.9211280594909,55.15422588116363,193.25617937678726
"EPU Final","02-2008",35.914530799826046,36.81486831208978,46.45354566967006,0.0,20.714689406707635,52.01917278758451,0.0,0.0,0.0,32.08175280127048,18.648491458614494,33.959099282170065,34.31879267386921,41.992209690147256
"EPU Final","03-2008",56.69901633650274,52.30835809435486,66.00346036939652,29.815995746213304,39.24325292030885,65.69899953049419,0.0,41.52793159974662,0.0,45.583317033687074,52.99337000840967,32.16716157097068,41.79583906928837,79.55276920635276
"EPU Final","04-2008",80.99249547465791,78.27872263015657,112.24233032195316,60.844388909817816,80.08224052261822,75.41409066965143,0.0,42.37224948618726,81.5009028794764,62.01344837414256,102.13372474428688,65.642325193773,85.29120773928575,40.5850912178494
"EPU Final","05-2008",50.711001409875394,46.784043048086374,113.52461132334639,30.769744277318377,60.747838202991424,67.80056691836985,0.0,85.71263871691802,0.0,54.88166565937063,60.76501342252273,0.0,57.510395469800194,41.04874420205941
"EPU Final","06-2008",77.77153578477636,78.58230802653986,43.11144314318259,87.63703738854453,38.448740207533255,56.322759449271274,0.0,81.3743272851145,156.51944905848828,74.43407397040971,69.22729945663544,189.09546172956735,72.79937262168971,0.0
"EPU Final","07-2008",41.411188949923975,45.15064205963793,87.64884361193904,59.39092133203827,58.626910371574965,16.358350673248736,0.0,41.36004948008576,0.0,22.69952024279529,58.643485941765775,32.03712159402078,46.252082109425245,79.23116668475414
"EPU Final","08-2008",57.97593086548187,56.829290352716164,84.3623995288596,57.16402438785855,56.4286604602248,62.97993941550734,0.0,39.80923050417876,0.0,50.9795734069711,45.15569161585983,61.67174238226426,44.51783354076621,38.130174133218254
"EPU Final","09-2008",93.79890684283703,100.95785863410015,90.9929429485258,61.656885518686046,81.15163328045554,101.89486191967144,199.27567188346922,128.81422506903473,0.0,70.69675075999159,103.49758600565661,66.51889191707788,100.83518595248637,102.81762902957651
"EPU Final","10-2008",178.0511269916261,185.23297517485673,154.34980808770368,89.64646650026411,157.3213245769778,181.0731486690118,193.15885207343666,332.96063501571996,160.10828257979978,213.19416275370904,171.1353118409318,225.66976886143266,190.82575932727772,139.52626034065386
"EPU Final","11-2008",149.4580131339313,148.49076738494753,178.4455693738018,30.228712484937542,59.67969439620483,124.89077492118354,390.7980067389246,294.71936492599826,80.98256567448159,107.83333634231745,119.39313523946478,163.06211720413495,141.24794098736933,282.28882002329067
"EPU Final","12-2008",138.48236886004938,135.2737817279062,94.8280331881058,96.38331825714282,63.428955515330216,88.49119718073521,0.0,223.7389555374023,86.07013838882278,98.23522000897971,126.8937775328387,34.661235728560854,155.12562139213233,150.0115339805678
"EPU Final","01-2009",96.47965296899307,92.87839504386679,146.49416674943865,0.0,65.32507089314312,63.79555800028023,0.0,46.08546053862136,177.28615728737864,67.44787832994375,104.54966437185566,71.39476482991856,97.91918071151416,132.42506421942016
"EPU Final","02-2009",92.64257880305401,97.67831210039738,102.70994981399058,69.59633804671667,45.800695699413,57.50784519626591,224.93606201833452,48.46713808583693,0.0,53.20016759745563,116.82479453954608,75.0844167591133,102.979603487303,185.69164905186565
"EPU Final","03-2009",43.589882062956725,51.18192407736489,46.13007804024876,62.51555007523253,41.1408957114263,51.6569503078257,0.0,0.0,83.73941897403841,23.893769663692833,67.90167031810412,33.72263360051472,53.55400656159408,62.54971118449206
"EPU Final","04-2009",67.00652353095555,73.4084861891069,73.12730073633057,0.0,43.478828869189286,27.29624213935598,0.0,138.03028777838924,88.4981185804944,67.33757926480892,78.28401892765888,35.63900566530276,66.88777189111607,44.06950215642192
"EPU Final","05-2009",40.52065777213145,44.859383049272694,23.58509725752434,31.962558731106824,42.06851875555261,35.214455840118525,0.0,0.0,0.0,32.576684905404,37.872371498626116,0.0,49.78319439072235,85.28006509067089
"EPU Final","06-2009",70.19007611507944,72.37289690389177,96.12757092627413,65.1361132384023,21.432731844828094,62.792725770529756,0.0,136.08306485527612,87.24965660938706,41.49227097987773,83.61128690923341,70.272477111915,86.2346860997857,86.89560844385974
"EPU Final","07-2009",69.37911507629963,64.00653538929426,95.01693365262395,193.1506337981786,148.29571870483247,62.06723212616907,0.0,134.51079040077292,258.724778543294,41.01287820760025,101.71724318568586,104.19084604461818,85.23834908907106,64.41872645892907
"EPU Final","08-2009",41.640740995100934,42.2577819727024,24.237043035374604,0.0,21.615694189844916,36.18786356252831,0.0,45.74824985175339,0.0,25.10788397587235,19.459625030188377,0.0,30.69558912676734,21.909350055814635
"EPU Final","09-2009",80.9584280992618,79.08265017333427,55.43758797491541,150.25820264479415,98.88351038032263,72.4261983434144,242.81800837125647,52.32017416797459,0.0,86.1442044360474,74.18360076594361,0.0,70.21027359539531,125.28359167202234
"EPU Final","10-2009",69.30146154618066,75.9226880416725,25.21062404525223,102.49642512334636,67.45193366640822,84.69337201631889,0.0,95.17183478673432,91.52913236697222,87.0548197049274,60.72390389969988,0.0,69.17864272544183,91.1577186254613
"EPU Final","11-2009",57.57332023447159,53.11495764992426,154.6643991362426,104.80071137774065,22.98945426157306,28.865805565440866,0.0,0.0,93.58685605183283,44.50597678386366,68.98786219089696,37.68828701138372,59.851753982585684,116.50886540705578
"EPU Final","12-2009",89.2690395189092,90.59184632056461,77.93872662355754,70.4151184943251,23.16976370676187,58.18440808092786,0.0,0.0,0.0,98.68109519057457,69.52894346298244,0.0,71.28866668656642,70.45359625791372
"EPU Final","01-2010",52.19075735652761,52.52641053661943,27.61608423669362,74.85071650971567,49.25855276240713,41.23304509672053,0.0,52.126305991344765,100.26234277345498,47.680557805037814,51.736103600408185,0.0,58.29176258441227,74.89161806943585
"EPU Final","02-2010",44.753689593763816,55.050738033282215,57.88652996798206,78.4479111380952,51.62583272526067,43.21463318632021,0.0,0.0,0.0,29.98320125274077,46.476385994430494,126.9509823165008,48.87453026009557,0.0
"EPU Final","03-2010",38.59045649357616,39.5578764994284,74.8720709924925,0.0,0.0,55.89502576213036,0.0,0.0,181.21925328412667,34.47210524941872,26.717275051912043,0.0,31.6078481589986,22.56048603486982
"EPU Final","04-2010",64.30973631709759,72.04323041575273,26.73682774305898,72.46757710514623,71.53534669105628,49.90030513667019,0.0,100.9333584173214,0.0,73.85996362409087,50.08890030191985,117.27310474080343,62.07942016220659,72.50717641789777
"EPU Final","05-2010",87.27749928748958,80.51890458231188,160.4209664583539,72.46757710514623,47.69023112737085,79.8404882186723,0.0,100.9333584173214,0.0,55.39497271806815,114.48891497581683,156.36413965440457,95.94092206886472,96.67623522386369
