"newspaper","date","epu_news_rel","eu_news_rel","pol_impositiva_rel","pol_gasto_gub_rel","pol_fiscal_rel","pol_monetaria_rel","pol_salud_rel","pol_reg_financiera_rel","pol_regulacion_rel","pol_deuda_crisis_rel","pol_prog_derechos_rel","pol_comercial_rel","otras_politicas_rel","autoridades_intls_rel"
"el_observador","07-2005",0.003211561621838619,0.0036130068245684463,0.0016057808109193096,0.0,0.0004014452027298274,0.0016057808109193096,0.0,0.0008028904054596548,0.0004014452027298274,0.0012043356081894822,0.0024086712163789645,0.0,0.0028101164191087916,0.0004014452027298274
"el_observador","08-2005",0.00482315112540193,0.00522508038585209,0.0020096463022508037,0.0,0.00040192926045016077,0.0028135048231511255,0.0,0.0008038585209003215,0.0012057877813504824,0.001607717041800643,0.003617363344051447,0.00040192926045016077,0.00482315112540193,0.0008038585209003215
"el_observador","09-2005",0.006436955698599016,0.006815600151457781,0.001135933358576297,0.0003786444528587656,0.0,0.0026505111700113595,0.0,0.0003786444528587656,0.0,0.002271866717152594,0.0041650889814464215,0.0007572889057175312,0.005301022340022719,0.0007572889057175312
"el_observador","10-2005",0.0042765502494654314,0.0042765502494654314,0.0007127583749109052,0.0,0.0003563791874554526,0.001781895937277263,0.0,0.0,0.0,0.0014255167498218105,0.002851033499643621,0.0003563791874554526,0.003563791874554526,0.0003563791874554526
"el_observador","11-2005",0.007766990291262136,0.007766990291262136,0.0015533980582524273,0.0,0.0007766990291262136,0.004271844660194175,0.0003883495145631068,0.0003883495145631068,0.0007766990291262136,0.003883495145631068,0.005048543689320388,0.0015533980582524273,0.006213592233009709,0.0007766990291262136
"el_observador","12-2005",0.008064516129032258,0.008467741935483872,0.0012096774193548388,0.0,0.0008064516129032258,0.004435483870967742,0.0004032258064516129,0.0008064516129032258,0.0012096774193548388,0.00282258064516129,0.006048387096774193,0.0004032258064516129,0.007661290322580645,0.0020161290322580645
"el_observador","01-2006",0.004497138184791497,0.004497138184791497,0.0008176614881439084,0.0004088307440719542,0.0004088307440719542,0.0028618152085036794,0.0,0.0,0.0,0.0012264922322158627,0.0028618152085036794,0.0008176614881439084,0.003270645952575634,0.0008176614881439084
"el_observador","02-2006",0.0012842465753424657,0.0012842465753424657,0.0,0.0,0.0,0.0004280821917808219,0.0,0.0,0.0,0.0,0.0008561643835616438,0.0004280821917808219,0.0012842465753424657,0.0004280821917808219
"el_observador","03-2006",0.0044426494345718905,0.0044426494345718905,0.0012116316639741518,0.0008077544426494346,0.0012116316639741518,0.002827140549273021,0.0,0.0004038772213247173,0.0,0.0016155088852988692,0.002827140549273021,0.0016155088852988692,0.004038772213247173,0.0012116316639741518
"el_observador","04-2006",0.005538985939497231,0.006391137622496805,0.0008521516829995739,0.0,0.0008521516829995739,0.002982530890498509,0.00042607584149978694,0.0012782275244993609,0.0,0.0017043033659991478,0.0038346825734980826,0.00042607584149978694,0.004260758414997869,0.0008521516829995739
"el_observador","05-2006",0.0028606456885982836,0.0032693093583980384,0.0012259910093992644,0.0,0.0,0.0008173273395995096,0.0,0.0004086636697997548,0.0008173273395995096,0.0004086636697997548,0.002451982018798529,0.0012259910093992644,0.0028606456885982836,0.0012259910093992644
"el_observador","06-2006",0.004429301533219762,0.004429301533219762,0.001362862010221465,0.00034071550255536625,0.0006814310051107325,0.0017035775127768314,0.0006814310051107325,0.00034071550255536625,0.0,0.001362862010221465,0.0034071550255536627,0.0006814310051107325,0.0034071550255536627,0.0
"el_observador","07-2006",0.002094972067039106,0.002793296089385475,0.00034916201117318437,0.0,0.0,0.0013966480446927375,0.00034916201117318437,0.00034916201117318437,0.0,0.0006983240223463687,0.001047486033519553,0.00034916201117318437,0.0017458100558659217,0.00034916201117318437
"el_observador","08-2006",0.004432951606944958,0.004432951606944958,0.0,0.0,0.0007388252678241596,0.001847063169560399,0.0,0.0,0.0003694126339120798,0.0011082379017362395,0.0033247137052087182,0.0014776505356483192,0.004063538973032878,0.0014776505356483192
"el_observador","09-2006",0.003945480631276901,0.003945480631276901,0.0010760401721664275,0.0,0.0007173601147776184,0.002510760401721664,0.0,0.0007173601147776184,0.0003586800573888092,0.0014347202295552368,0.003586800573888092,0.0007173601147776184,0.003586800573888092,0.0007173601147776184
"el_observador","10-2006",0.0045359385903698535,0.004884856943475227,0.0003489183531053733,0.0,0.0003489183531053733,0.00314026517794836,0.0,0.0006978367062107466,0.0003489183531053733,0.0013956734124214933,0.00314026517794836,0.0017445917655268667,0.0034891835310537334,0.0013956734124214933
"el_observador","11-2006",0.005688282138794084,0.006067500948047023,0.0011376564277588168,0.0003792188092529389,0.0003792188092529389,0.0018960940462646946,0.0,0.0,0.0007584376185058779,0.0011376564277588168,0.004171406901782328,0.0018960940462646946,0.004550625711035267,0.0011376564277588168
"el_observador","12-2006",0.002284843869002285,0.0030464584920030465,0.0003808073115003808,0.0,0.0,0.001904036557501904,0.0,0.0003808073115003808,0.0,0.0,0.001904036557501904,0.0015232292460015233,0.001904036557501904,0.0007616146230007616
"el_observador","01-2007",0.003384731101918014,0.00376081233546446,0.000752162467092892,0.000376081233546446,0.000376081233546446,0.0011282437006393381,0.0,0.000376081233546446,0.000376081233546446,0.000376081233546446,0.003008649868371568,0.000376081233546446,0.003384731101918014,0.0011282437006393381
"el_observador","02-2007",0.0036824877250409165,0.0036824877250409165,0.0004091653027823241,0.0004091653027823241,0.0,0.0008183306055646482,0.0008183306055646482,0.0004091653027823241,0.0004091653027823241,0.0004091653027823241,0.0028641571194762683,0.0004091653027823241,0.0036824877250409165,0.0004091653027823241
"el_observador","03-2007",0.0042643923240938165,0.0042643923240938165,0.0017768301350390902,0.0010660980810234541,0.00035536602700781805,0.0031982942430703624,0.0010660980810234541,0.0007107320540156361,0.00035536602700781805,0.0010660980810234541,0.0039090262970859985,0.0007107320540156361,0.0039090262970859985,0.0007107320540156361
"el_observador","04-2007",0.003128666405944466,0.0035197497066875244,0.0011732499022291747,0.0,0.0011732499022291747,0.0011732499022291747,0.00039108330074305825,0.0,0.00039108330074305825,0.00039108330074305825,0.0023464998044583495,0.00039108330074305825,0.002737583105201408,0.0007821666014861165
