Newspaper,Date,EPU Uruguay,Política impositiva,Política de gasto gubernamental,Política fiscal,Política monetaria,Política de salud,Política de seguridad nacional,Política de regulación financiera,Política de regulación,Política de deuda soberana y crisis monetaria,Política de programas de derechos,Política comercial,Otras políticas,Autoridades
el_pais,Nov-06,58.30623792,70.44424382,60.11780494,34.2933853,51.86935608,0,42.14162672,0,121.3368445,58.30623792,59.72782364,44.3879143,60.95145972,40.36931378
el_pais,Dec-06,44.65917197,25.70952557,120.6741797,0,40.90314963,28.70850886,6.04219171,0,146.1353174,44.65917197,29.97284303,27.41527574,34.18535071,11.57616125
el_pais,Jan-07,37.49169571,6.803441427,63.86735618,0,27.55222553,121.5528668,12.79142932,25.30799619,25.7809262,37.49169571,21.9645179,32.64673242,24.75850232,12.25347154
el_pais,Feb-07,31.47252255,29.19042661,68.50633586,39.07850883,29.55347033,65.19090513,27.44105926,0,0,31.47252255,28.79543555,31.12712416,32.6853245,26.28699502
el_pais,Mar-07,65.20180995,48.02345343,450.8205205,0,46.30545241,71.50043717,30.09695493,0,121.3198861,65.20180995,63.16483031,76.814499,58.25428184,100.9091792
el_pais,Apr-07,38.11429332,0,0,0,0,0,0,0,0,38.11429332,57.06368193,0,44.53091737,143.2549954
el_pais,May-07,112.0093518,0,0,0,0,0,0,0,0,112.0093518,167.697351,249.2552111,130.8663694,0
el_pais,Jun-07,32.096247,133.9601596,0,0,0,0,0,0,507.6279446,32.096247,48.05362689,71.42400785,37.49971989,0
el_pais,Jul-07,76.5831382,106.5450571,0,0,0,0,100.1598663,0,0,76.5831382,0,0,59.65071722,0
el_pais,Aug-07,81.76474097,127.9731133,400.4495126,0,148.0739718,190.5346845,0,317.3632147,0,81.76474097,91.81195752,90.97583122,59.70625792,38.41474738
el_pais,Sep-07,53.67685318,84.01168931,0,0,81.00623765,125.0820606,52.65127446,0,318.3534665,53.67685318,60.27264204,74.65467813,54.87428448,100.8739332
el_pais,Oct-07,72.45489423,75.60127817,0,0,87.47604277,112.5600942,71.0705322,0,286.4830974,72.45489423,72.31832958,107.489596,63.48962476,45.38772132
el_pais,Nov-07,125.90346,136.2364579,365.4059274,208.4408483,78.81762392,0,18.29598238,72.39764075,73.750534,125.90346,139.6290603,103.7680998,136.2033157,87.63262252
el_pais,Dec-07,106.7604609,101.2696166,0,0,93.74090525,633.2624926,76.16046421,0,153.5002273,106.7604609,138.042647,161.9828295,107.7246595,164.1542653
el_pais,Jan-08,77.44767034,86.19825883,0,0,74.80312594,0,81.03244123,80.16182799,244.9794314,77.44767034,69.57152567,91.91725563,78.42133331,97.03066482
el_pais,Feb-08,109.2724717,124.3829174,194.6075912,0,83.95325191,0,38.97623757,0,157.1119973,109.2724717,96.67259057,77.37062207,104.4562333,56.00557287
el_pais,Mar-08,99.96324631,79.46986049,373.0119484,0,114.9403337,0,37.35363618,0,225.8570126,99.96324631,106.9016071,105.9280602,105.669202,107.3480625
el_pais,Apr-08,93.86202207,164.9482433,193.5566051,0,131.2140642,0,96.91436209,0,0,93.86202207,125.7352776,120.9257955,98.12032918,74.27081671
el_pais,May-08,81.63061246,100.2064186,0,0,81.16215517,89.51629536,18.84021982,0,75.94433816,81.63061246,79.08037811,96.1693334,89.76310903,0
el_pais,Jun-08,107.8517994,183.3908735,0,178.5552245,135.0339787,0,78.36379642,0,0,107.8517994,137.550884,142.2242252,121.3418884,165.1498637
el_pais,Jul-08,40.32806963,32.06044407,0,85.84145502,60.28133878,0,22.60430853,29.81526353,91.11726227,40.32806963,43.12720538,42.73444836,42.63001747,21.65365921
el_pais,Aug-08,15.43870109,32.21826622,0,0,0,0,30.28744199,0,0,15.43870109,23.11440281,17.17792594,18.03783995,29.01366996
el_pais,Sep-08,55.25293528,0,0,0,44.4718808,0,72.26299079,0,0,55.25293528,27.57439664,40.98491725,43.03659128,69.22389041
el_pais,Oct-08,201.4113115,210.1576815,422.7550228,0,121.5836741,469.3446128,225.7863303,223.3604801,341.3016193,201.4113115,231.545425,176.0793693,176.4895074,270.3632941
el_pais,Nov-08,95.95206709,80.09506044,0,0,46.33783384,0,0,0,0,95.95206709,57.46272866,42.70456413,44.84232238,72.1283893
el_pais,Dec-08,151.0584836,105.0788408,0,0,0,0,395.1260781,0,1990.926113,151.0584836,37.69344128,280.1262693,176.4895074,378.5086118
el_pais,Jan-09,37.3364506,0,0,0,0,0,146.4923215,0,0,37.3364506,55.89911699,0,43.62212314,0
el_pais,Feb-09,46.1214978,0,0,0,111.3665586,0,180.961103,0,0,46.1214978,69.0518504,102.6344987,53.88615211,173.3505827
el_pais,Mar-09,95.45144761,199.1929329,0,0,0,0,374.5108045,0,0,95.45144761,142.9073078,0,111.5209061,179.3801682
el_pais,Apr-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,May-09,71.74455213,149.7201783,0,0,86.61843451,668.739383,0,0,0,71.74455213,53.70699476,79.8268323,83.82290328,0
el_pais,Jun-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Jul-09,4.739601242,6.593893864,0,0,3.81480152,58.90450524,0,0,0,4.739601242,4.730667932,7.031379011,3.691682269,5.938030898
el_pais,Aug-09,156.8130925,0,0,0,0,0,0,0,1860.093825,156.8130925,176.0822185,87.23932387,183.2129172,147.3479953
el_pais,Sep-09,50.35282787,0,0,0,0,0,0,0,0,50.35282787,0,112.0505077,58.82983579,189.2543059
el_pais,Oct-09,64.31786997,178.9624007,0,479.1696845,51.76804875,0,84.11863772,332.8594655,0,64.31786997,64.19664217,47.70900524,50.09728204,0
el_pais,Nov-09,36.89719824,38.49947443,0,0,44.54662346,171.9615556,36.1922206,0,291.7794236,36.89719824,41.43111024,20.52689973,32.33169127,0
el_pais,Dec-09,73.17944317,0,0,0,0,227.3713902,47.85415835,0,578.6958568,73.17944317,18.26037822,27.14112298,71.24946779,45.84159854
el_pais,Jan-10,27.37385655,0,0,0,0,0,0,0,0,27.37385655,20.49169625,60.91523861,15.99115237,102.8863808
el_pais,Feb-10,99.9199159,178.7296797,838.9130882,159.5155256,155.1021903,266.1043579,0,443.2354911,338.6386678,99.9199159,128.226323,79.4116082,108.4029614,107.301531
el_pais,Mar-10,82.15083606,130.6183167,306.5451009,87.43224464,37.78366494,364.6369408,46.04641038,0,123.7410955,82.15083606,105.4234238,78.34750397,95.98110771,73.51646237
el_pais,Apr-10,129.0022235,122.3674534,0,393.1648693,127.4290431,437.2526735,115.0340345,364.1539451,0,129.0022235,149.2434758,169.6320186,137.0182073,132.2353804
el_pais,May-10,96.10140883,111.4162806,209.1842298,0,141.8081958,0,0,580.2375118,337.7602277,96.10140883,103.9136309,118.8084177,93.56690809,180.6016285
el_pais,Jun-10,70.5457357,58.88737091,138.2014063,236.5053455,85.17108277,65.75650745,110.7165617,0,55.78687566,70.5457357,79.21436566,86.34226141,65.93781081,106.0602537
el_pais,Jul-10,100.3603792,26.17964261,0,0,30.29170395,58.46692891,36.91606501,97.38516932,446.4225181,100.3603792,70.43288741,62.81231319,95.27071693,82.51487736
el_pais,Aug-10,51.62570947,107.7351548,0,144.2297933,31.16430448,0,63.29915125,0,102.0627613,51.62570947,48.30787888,35.90095632,45.23775733,72.76444212
el_pais,Sep-10,114.1842907,79.42852734,0,85.06757228,27.57133248,141.9100216,29.86736651,0,361.1832671,114.1842907,102.5721661,118.5777218,93.38522477,85.83378367
el_pais,Oct-10,105.1795133,99.76997946,0,0,46.17637798,0,56.27448934,0,0,105.1795133,57.26251009,106.3894194,61.44335637,89.84633859
el_pais,Nov-10,96.62778588,60.49433262,189.2969967,107.9819007,104.9943524,90.06789225,113.7378764,0,76.41230504,96.62778588,101.2679426,86.010601,101.6057551,163.4317553
el_pais,Dec-10,142.8427569,45.86023481,0,245.5804589,145.92475,614.5172708,129.3355631,0,0,142.8427569,139.8317251,122.2573107,96.28306458,41.29873742
el_pais,Jan-11,83.00125879,216.5140575,813.0109197,115.9427592,125.2610631,96.70805822,61.0615442,80.54066461,0,83.00125879,100.9671196,34.6318677,96.97470096,97.48922184
el_pais,Feb-11,57.71801206,87.59918656,0,0,0,0,123.5241181,0,165.9739551,57.71801206,70.70222924,81.73473938,61.30451339,138.050703
el_pais,Mar-11,59.40879025,95.36714107,0,102.1377512,44.13861941,170.3865539,35.86073481,70.95089355,144.5535029,59.40879025,88.94522279,91.52501921,69.4103891,51.52885764
el_pais,Apr-11,134.0903866,231.5806634,0,103.3424088,55.82401213,344.7923356,181.4184605,0,511.9045069,134.0903866,103.839556,113.1832845,124.2513886,86.89435274
el_pais,May-11,74.24553287,95.34729359,447.5367081,0,27.5808959,319.4083005,0,0,0,74.24553287,76.95580831,101.6733015,66.7268689,21.46588901
el_pais,Jun-11,298.1264047,142.7874541,191.4883244,109.2319138,118.010868,273.3315911,134.230275,531.152415,77.29686422,298.1264047,219.5147871,195.7641106,205.5639142,110.2157756
el_pais,Jul-11,145.4677327,98.45495968,154.0411091,263.6119754,94.93281146,146.5861398,92.55460425,305.200656,62.18078691,145.4677327,123.6107265,87.48929328,169.9575414,132.9931763
el_pais,Aug-11,123.1700682,123.3780285,965.1767875,220.2287957,130.8607049,0,96.65337188,76.49194179,155.8426903,123.1700682,118.0203978,76.74554523,115.1248133,111.1062083
el_pais,Sep-11,241.6855109,183.4042217,344.3416946,294.6375642,74.27409396,81.91923586,68.96516015,68.22419788,138.9982042,241.6855109,243.4229762,88.00764458,210.4968264,165.1618842
el_pais,Oct-11,131.4329388,94.57963371,0,0,43.77413866,84.48978166,17.78230492,0,358.399581,131.4329388,142.4942809,60.51282581,137.6744464,51.10335097
el_pais,Nov-11,155.376836,95.36714107,537.1558408,102.1377512,66.20792912,0,17.93036741,70.95089355,216.8302544,155.376836,191.574326,122.033359,165.5170817,68.70514352
el_pais,Dec-11,155.2475708,76.23024055,0,0,66.15284765,170.2448013,89.57725148,0,577.7329685,155.2475708,191.4149464,81.28788913,176.0490177,85.80998062
el_pais,Jan-12,159.4936582,254.5243032,0,0,169.9053908,0,55.21633655,72.83078902,0,159.4936582,224.7431165,114.827828,169.902577,141.0510724
el_pais,Feb-12,91.89976584,127.8540686,0,0,49.3120762,95.17872148,120.1918396,0,242.2447773,91.89976584,45.86327552,102.2526029,71.58086066,0
el_pais,Mar-12,89.81972999,138.113963,0,0,0,88.12844582,37.09624678,0,74.76690656,89.81972999,56.62132781,115.7179662,55.23214557,0
el_pais,Apr-12,199.8225087,277.9998457,0,0,209.0826046,248.3425379,52.2678914,0,0,199.8225087,219.3904665,177.8665826,210.1167557,325.4530964
el_pais,May-12,195.3820085,222.3998766,0,0,42.88873942,0,174.2263047,0,0,195.3820085,186.1494867,256.9183972,176.3943135,33.37980476
el_pais,Jun-12,148.3367091,215.3437113,0,288.2901039,124.5839763,0,75.91435225,0,408.0111799,148.3367091,183.4620843,129.1675066,120.5631417,72.7216898
el_pais,Jul-12,266.6805727,430.8561872,674.110935,192.2687135,311.5819862,0,236.270531,400.6834945,816.3421178,266.6805727,257.5915423,268.0079542,281.4242301,388.0009907
el_pais,Aug-12,113.6032753,59.26827241,0,0,171.4439907,0,55.71635513,220.4709525,673.7726664,113.6032753,116.9325643,221.2019079,116.1375542,80.05971284
el_pais,Sep-12,59.44178597,55.13161801,0,0,79.73899205,0,51.82760832,0,0,59.44178597,88.99462308,58.78943606,69.44893972,124.1198516
el_pais,Oct-12,80.54341229,216.1055404,0,0,27.78327145,0,0,0,0,80.54341229,34.45354381,102.419332,73.93812695,43.24679107
el_pais,Nov-12,147.6715221,164.3565007,385.7244633,0,106.9718245,91.7642382,57.94001235,0,700.663145,147.6715221,154.7628468,164.3072467,161.0301873,92.5054679
el_pais,Dec-12,164.1227617,282.0585945,0,863.0954387,198.1482394,359.9547075,37.87928101,149.8892228,152.6901997,164.1227617,166.2224402,268.5467313,186.1133855,145.144903
el_pais,Jan-13,194.6261786,162.4623212,217.873747,497.1324791,201.4076061,0,65.45401598,345.3374799,0,194.6261786,224.7858109,259.8618158,201.4042706,167.2033989
