"newspaper","date","epu_news_avg","eu_news_avg","pol_impositiva_avg","pol_gasto_gub_avg","pol_fiscal_avg","pol_monetaria_avg","pol_salud_avg","pol_reg_financiera_avg","pol_regulacion_avg","pol_deuda_crisis_avg","pol_prog_derechos_avg","pol_comercial_avg","otras_politicas_avg","autoridades_intls_avg"
"Promedio","12-2013",1.4837120906553896,1.6141335136492323,0.7593959028465141,0.0,0.33796487136139847,1.601870055487762,0.0,0.704329140320972,0.22810738348510776,0.5861903921073248,1.427050041933408,0.2559739801899359,1.5435443540739353,0.3280736962966871
"Promedio","01-2014",1.545933303961972,1.567747317354786,1.3272040130593805,0.1555624839644942,0.5553361069274785,1.7070688384239083,0.9365670851807253,0.8715634934002151,0.9579722875850242,1.7362913074138102,1.1905696816293299,0.1078775710692972,1.6550339451207179,0.5560356422110383
"Promedio","02-2014",1.6293301042387682,1.6807328022116668,0.47245086877443065,0.15668808193737424,0.4000168658149805,1.372073008464018,0.0,0.5336747477704216,0.0,1.4117395588162023,1.4941399872291505,0.9138012997701095,1.6932540980822604,0.5440748090319582
"Promedio","03-2014",1.1058020365439913,1.180250382541238,0.7976207751686343,0.40744848741164735,0.6866774116318588,1.118869533439731,0.0,0.15879379963868093,0.0,0.9454317761859062,0.9459866875157649,0.41165639322219905,1.1825066076494368,0.06566118740339506
"Promedio","04-2014",1.7275413337898282,1.8382084023766823,1.6287877142522202,0.1467791567644914,0.9322743842661264,1.9476595969327992,0.0,0.2231730763403581,0.0,1.628657787709588,1.6041052596646959,0.32275283770059604,1.727277075551922,0.2128839501259383
"Promedio","05-2014",1.1672617367859557,1.3426869097891274,0.0,0.0,0.0,0.5807745204688982,0.0,0.3610152705505793,0.37067449816330006,0.46130860141905616,0.6612142124798372,0.4695055928133048,0.9647979015612037,0.3765543607278999
"Promedio","06-2014",1.737873308398657,1.7998113524718728,0.9206063431698878,0.805532455986966,0.6844733396121923,1.0838259019829903,0.3468270192452603,0.4618683477552166,1.3175117866425607,0.978426153954263,1.6167406885670246,0.3133372946571867,1.6711809484486813,0.7904224898242583
"Promedio","07-2014",1.5928342284506154,1.6155369019197907,0.5221864204903559,0.15417436939292437,1.0099504092334073,1.5753025694589147,0.35891110041239593,0.2625565604004213,0.5960086528102259,1.4184943068183558,1.3780964668861742,0.2873202893597863,1.435721944195133,0.6543948383708326
"Promedio","08-2014",1.7847222384392822,1.8490624798894608,1.2220256500158764,1.183989839059184,1.1739527147241977,2.1052741677075253,0.42320812137845604,0.3417935679020004,0.26958145320967275,1.69328684757808,1.2472053944629302,0.20272536470831692,1.690710983004382,0.3719713065050663
"Promedio","09-2014",2.0951214629762345,2.2186557286237125,0.5786501052368466,0.9453362067953313,1.1918675486423067,2.068360326582813,0.3913541562138658,0.1791804271905465,0.5297442365318136,1.1732950190757945,1.740100175750511,0.5313794767081539,2.1150765441034998,0.7266713857608419
"Promedio","10-2014",1.6485723803687602,1.6687190523113185,0.7295527119745349,0.4367768197122421,0.9518968634907855,1.5095972202831618,0.42548343385898546,0.8573808525901176,0.47017889642699195,1.4368174219056211,1.0765385549760005,0.19540088344627418,1.590153639511139,0.756495306956945
"Promedio","11-2014",1.9200170702724557,2.0370043905700403,1.197688733818621,0.9560853570622817,0.9510575372986069,0.9194152338189934,0.0,0.6894125434330686,1.4171636044041798,1.0848544544066259,1.4016104430946703,0.5577198869673944,1.8052843514933923,0.44062496941653334
"Promedio","12-2014",2.2162166376914683,2.4057282552255828,1.6667990648751319,1.060782299075379,1.0367680768458893,2.5892923385742495,0.0,1.2013307569127234,1.0632380664936398,1.6985957166699395,1.69343367460113,0.7803235590988127,1.9899280398140908,0.257045399408844
"Promedio","01-2015",2.174950207929996,2.372418848314284,1.1801894278496199,1.576161143736523,1.4588946129589848,1.817305859362467,0.9222306566908299,1.2753058035419376,2.270725481409817,1.5420218032157251,1.8996780177435115,1.585326669351517,2.073347232231448,0.5122791690532819
"Promedio","02-2015",1.90928697829802,2.255934791634051,0.9814538551937299,0.7651676262602468,0.9492587512975192,1.7982138026480505,0.0,0.7521964771152181,0.682050231928109,2.0231069757774853,1.7299062297306784,0.9192057991300945,1.660450766925144,0.07775825309366309
"Promedio","03-2015",1.7447876797778132,1.8865903372204471,0.887653036743905,0.7550282439254232,0.9187147312611748,2.0022287147638997,0.357907754684406,0.6160831003887072,0.7776542110197665,1.386189764367079,1.4535822978807609,0.0,1.6429892380089253,0.34744800712780766
"Promedio","04-2015",1.745927476997349,1.7662138682476887,1.083599142026592,0.1531190941640048,0.37152643521610945,1.3451070614106646,0.0,0.22017074795909766,0.6589392987243453,1.167893872045778,1.0717846672300757,0.636960348148914,1.4048095424793885,0.25635742029221226
"Promedio","05-2015",1.4926634172067914,1.4726590653499017,0.32056052664650364,0.45524543812121304,0.6701440931715,1.0371786421812452,0.0,0.0,0.23105629654822757,1.1174701742615236,1.1115684445038316,0.5722489278392319,1.5251563719234849,0.4846602637826272
"Promedio","06-2015",1.73025166203192,1.949091771225815,0.5349851041511473,0.6132790979884648,0.7726207612519018,1.6640601842199494,0.414345124072101,1.2074697949327284,0.2639357683257006,0.8656225230494252,1.5246407263205761,0.7970464924740672,1.8505684808099117,0.48616289685722197
"Promedio","07-2015",2.1075561564455607,2.1748370329464333,1.5887116229241869,0.9175144716295724,1.3454421490571045,2.208699296105309,0.37507070472877396,0.876795103851553,0.7054994078783006,1.5275319126331175,2.3216397841259644,0.6715885693626135,2.2722095928470405,0.8273283352666597
"Promedio","08-2015",2.186236280961496,2.395374202097606,0.3905422865233188,1.1055093679631922,1.9028417911222135,2.1264175198226494,1.9033082734156384,1.646323434195488,0.864341756300682,1.9279266506290205,1.8234295147999058,0.5795947294863973,2.0399844468698585,0.3299101661978294
"Promedio","09-2015",2.9677348551687657,3.0094658009398336,0.941521240599919,1.583351824006085,1.9414167263288196,2.8694532411716214,1.2384168830903999,0.8728481285185413,0.994513356517511,2.383794613803303,2.5550181211220173,1.213907327526627,2.955714423157529,0.48696396477230874
"Promedio","10-2015",2.2623871440025725,2.450911660364266,0.6299896295452189,1.1371531518953057,1.5084448620169872,2.120193609199089,0.9310578670326034,0.7021803329193753,0.5890300558239839,2.1779962632875898,2.3430903111452834,0.4267199285100274,2.3432244829978055,0.6843488331529407
"Promedio","11-2015",1.4114281060371445,1.625321648681371,0.6398400487650306,1.013074409681902,0.7490337329985163,1.7080430932181503,0.0,0.8798380656115777,0.47907085339357275,1.3609653280055314,1.3580792900402059,0.2350282958303568,1.5605570094575765,0.40962942600283164
"Promedio","12-2015",2.618301056560798,2.7341204740815157,1.691558350359769,1.7197981019532407,1.9238524392004053,2.6887138710486194,0.8972781935111754,1.4597370920851356,0.7395013134379432,2.5172086362191943,2.928577086880194,0.7414901171274462,2.826508215472604,1.7135914968172588
"Promedio","01-2016",1.7701194698113802,1.8892018956301557,0.18816225076730572,0.5639207492081244,0.8987014001900185,1.6893534031713164,0.0,0.6376373609724518,0.3273489074688884,2.030340987474528,1.5122132279157332,0.6570512967935596,1.601366103583568,1.0181934852024732
"Promedio","02-2016",2.0945126395613074,2.2804734033088576,0.8947394274883792,0.9917881748219078,0.9338187185876589,1.7395685296481085,0.8743722889482354,1.04524585847017,1.3773697199510604,1.5799151164534766,1.8030414222530482,0.1940044379621069,1.8859570562915604,0.7918698305677093
"Promedio","03-2016",1.3786830077995678,1.519473282854187,0.12784454809381365,0.7284646496048971,0.6410718936951662,1.3516343065519527,0.43232079967667764,0.1979368925549211,0.0,0.6835842825249476,0.9306741559057174,0.5498542053593413,1.2761930347274417,0.8926275459795825
"Promedio","04-2016",1.8213922308422472,1.7965355870888435,0.29587640106795865,0.9213939322835194,0.43029128187727256,1.8182283559313774,0.9631243934258711,0.3707948873655434,0.5794451925311358,0.9817916072993559,1.5448447177117874,0.6791427136327846,1.5506323388619554,0.4849230661479787
"Promedio","05-2016",1.8697371968826833,1.9399867446197934,0.47640587800834444,0.7730204807420152,0.6340870223759678,1.0576181694692943,0.5293284745542367,0.7459501586411275,1.4128572684121812,0.9419460564418459,1.6794472995624794,0.9235859769764033,1.9448655316186365,0.761369217428856
"Promedio","06-2016",2.845271205977863,2.9331215603652594,0.8302047574583317,0.5183884251460842,1.7751921223996605,1.777317089046541,1.7098279819353388,0.9311078695404934,0.5197808572147715,1.5057828522763321,2.180446961096008,2.733630102353045,2.667992424833521,1.1876787913561568
"Promedio","07-2016",3.31632188916405,3.278615919176223,1.1237373559755415,0.8997381289625959,1.7010824851584452,2.137065860063595,1.0514796138602802,0.5889806386598346,0.7120734957259014,2.794378063225149,2.423788716696302,4.514338056573948,2.673839764739194,0.9271886478258237
