"newspaper","date","epu_news_avg","eu_news_avg","pol_impositiva_avg","pol_gasto_gub_avg","pol_fiscal_avg","pol_monetaria_avg","pol_salud_avg","pol_reg_financiera_avg","pol_regulacion_avg","pol_deuda_crisis_avg","pol_prog_derechos_avg","pol_comercial_avg","otras_politicas_avg","autoridades_intls_avg"
"Promedio","05-2005",2.1954844032861,2.0749463688814607,1.1320093796839923,0.0,0.8933331736248284,2.485376741321578,0.0,1.623024958827471,2.327564588984063,0.9589679536498561,2.8313460292213968,1.086206183692064,2.497372684012749,0.7997782817974559
"Promedio","06-2005",1.7327397102067044,1.6376076115725409,1.1167681273259458,0.9531427061485978,1.4688423866617948,2.0746963740285387,0.0,1.0674484837331226,0.0,1.8921130248268885,2.0173292325705017,0.7143877470875589,1.6857225396563542,0.2630033843854547
"Promedio","07-2005",0.8524578542185131,0.9063625628181122,1.465113705379844,0.0,0.2890511994948261,0.7423204719162,0.0,1.050307600814887,0.7531180484629286,0.46543245923832843,0.9161240062434548,0.0,0.8931211318557288,0.2587801265069247
"Promedio","08-2005",1.2802286062248691,1.310768974264868,1.8336004019801,0.0,0.28939973389936163,1.300627217524395,0.0,1.051574048886609,2.262078447011039,0.6213248960142957,1.3758429860645773,0.35188190677484066,1.5329109366922054,0.5181843208430462
"Promedio","09-2005",1.7085873131669527,1.7097683786292446,1.0364250965830721,0.44228564422003275,0.0,1.2252784995080253,0.0,0.4953268143941468,0.0,0.8779948928153548,1.584167228011921,0.6629929451388137,1.6847896550190236,0.4881645551902684
"Promedio","10-2005",1.1351421141437898,1.072819740546409,0.6503204276730562,0.0,0.25660247253799423,0.823734985541364,0.0,0.0,0.0,0.5509110268294968,1.084373912830813,0.3120036293855323,1.1326569287509525,0.22972961337446524
"Promedio","11-2005",2.0616238008333165,1.9484350757108242,1.4173197048936665,0.0,0.5592439129643587,1.974788665143281,1.3065469446061198,0.5080225696368706,1.457100628132936,1.5008313993044349,1.9201840578758442,1.3599723247468793,1.9748258436195247,0.5006767340805821
"Promedio","12-2005",2.1405972932039474,2.1242263451423957,1.1037091451918926,0.0,0.5806665628561385,2.050435811590302,1.3565961219196605,1.0549662232378563,2.2693754742594616,1.0908260472767113,2.3004686487423847,0.3530170096999208,2.43493836691243,1.2996397079208657
"Promedio","01-2006",1.1936936663655702,1.1281566541191557,0.7460339820321323,0.4775455381787026,0.2943689852582223,1.3229601460346256,0.0,0.0,0.0,0.47399519867648243,1.088474672721935,0.7158480654585475,1.0394882557890996,0.5270820074642268
"Promedio","02-2006",0.34088278813008066,0.32216740068206584,0.0,0.0,0.0,0.19789386724563932,0.0,0.0,0.0,0.0,0.32563711466216405,0.3747783322156693,0.40816378536924297,0.2759508968873071
"Promedio","03-2006",1.179230495933031,1.1144875508786167,1.1054921971227356,0.9435188904564673,0.8724069522717428,1.3069307420035114,0.0,0.5283352652725937,0.0,0.6243361636848013,1.075286368932897,1.4143492472630106,1.283616858673333,0.7810435724500195
"Promedio","04-2006",1.4702355503386295,1.6032872773611118,0.7775028206436283,0.0,0.613571826111301,1.3787646004263718,1.433471828871222,1.6721237113101086,0.0,0.6586520414501781,1.4584990836509026,0.3730218082896478,1.3541692978590423,0.5493151215413289
"Promedio","05-2006",0.7593128118107996,0.820142267258745,1.1185936575708597,0.0,0.0,0.3778341429389567,0.0,0.5345966966959305,1.5333200316478586,0.15793383135304126,0.9325970165723113,1.0733332865416472,0.9091805228658033,0.7902999122951567
"Promedio","06-2006",1.1756875082264953,1.1111390827839838,1.2434746985012577,0.39798173301025774,0.4906484074559535,0.787529938476684,2.2925781140448094,0.4457097501924844,0.0,0.5266972201988306,1.2958914818582883,0.5965807046376855,1.0828740518143687,0.0
"Promedio","07-2006",0.5560769504691819,0.7007290949658341,0.31857526537196157,0.0,0.0,0.6456425612930357,1.1747061390924436,0.4567591189996305,0.0,0.26987715455369554,0.3984051849777314,0.30568512013121635,0.5548595220103303,0.225077267852217
"Promedio","08-2006",1.176656362130578,1.112054743987153,0.0,0.0,0.5319737997352137,0.8538604984961461,0.0,0.0,0.6930244029261747,0.42829414701244034,1.2645354079529623,1.2936567182206185,1.2914883177992942,0.9525250020373098
"Promedio","09-2006",1.047264959802792,0.9897672797616408,0.9817785796541941,0.0,0.5165183199007258,1.1606745040174657,0.0,0.9384204568256397,0.6728899062844889,0.5544678412064448,1.3642186152274305,0.6280360000400312,1.1399696348906643,0.46242560626165674
"Promedio","10-2006",1.2039926157169447,1.22542017584395,0.31835295185809415,0.0,0.25123047381075075,1.4516820184830153,0.0,0.912880751440992,0.6545767825265718,0.5393776487381604,1.1943814896471279,1.5273590091692315,1.108944641338162,0.8996808026919043
"Promedio","11-2006",1.5098638473110892,1.5220994523945004,1.0379972241470965,0.4429565363614359,0.27304760634873404,0.8765264958016941,0.0,0.0,1.4228419102928744,0.43966335076324453,1.586570212051378,1.6599965567990207,1.4462959463368246,0.7333575598734351
"Promedio","12-2006",0.6064753945711109,0.7642376724989143,0.347448423467364,0.0,0.0,0.8801981604832702,0.0,0.49815617548169905,0.0,0.0,0.7241891658899612,1.3335600671070884,0.6051476279655698,0.4909530046677452
"Promedio","01-2007",0.8984229331386256,0.9434412034515555,0.6862727040430973,0.439291608268186,0.2707884685752583,0.5215645812927568,0.0,0.49197371824555913,0.7055348095980274,0.14534188992888003,1.1443223766089736,0.3292524197276433,1.0757472011536875,0.7272899155269832
"Promedio","02-2007",0.9774576838034392,0.923792612103076,0.37332224223621024,0.4779363283081451,0.0,0.37829793280344803,2.7531574323737793,0.5352529119537405,0.7676010878564464,0.1581276944848167,1.0893654048600054,0.35821693291972323,1.170381263448304,0.26375666740128867
"Promedio","03-2007",1.1319149865982494,1.0697697910352606,1.6211790334493565,1.2452839940139728,0.2558729701285045,1.4785076989951391,3.5867360153099765,0.9297499053411099,0.6666727287566293,0.4120086197450874,1.486775284001238,0.6222332509280764,1.2423805530499963,0.45815301714907564
