"newspaper","date","epu_news_rel","pol_impositiva_rel","pol_gasto_gub_rel","pol_fiscal_rel","pol_monetaria_rel","pol_salud_rel","pol_reg_financiera_rel","pol_regulacion_rel","pol_deuda_crisis_rel","pol_prog_derechos_rel","pol_comercial_rel","otras_politicas_rel","autoridades_intls_rel"
"el_observador","03-2006",0.15654952076677317,0.12779552715654952,0.025559105431309903,0.019169329073482427,0.08626198083067092,0.009584664536741214,0.01597444089456869,0.019169329073482427,0.15654952076677317,0.10223642172523961,0.04792332268370607,0.12460063897763578,0.025559105431309903
"el_observador","04-2006",0.17280453257790368,0.1359773371104816,0.0169971671388102,0.028328611898016998,0.0821529745042493,0.0169971671388102,0.0226628895184136,0.0169971671388102,0.17280453257790368,0.11048158640226628,0.05099150141643059,0.13314447592067988,0.025495750708215296
"el_observador","05-2006",0.17595307917888564,0.1348973607038123,0.03519061583577713,0.02346041055718475,0.09970674486803519,0.008797653958944282,0.020527859237536656,0.017595307917888565,0.17595307917888564,0.10263929618768329,0.06451612903225806,0.12609970674486803,0.03519061583577713
"el_observador","06-2006",0.17263843648208468,0.13029315960912052,0.03257328990228013,0.029315960912052116,0.09120521172638436,0.016286644951140065,0.026058631921824105,0.013029315960912053,0.17263843648208468,0.10749185667752444,0.06188925081433225,0.14332247557003258,0.006514657980456026
"el_observador","07-2006",0.15160349854227406,0.11661807580174927,0.02040816326530612,0.01749271137026239,0.08163265306122448,0.02040816326530612,0.03206997084548105,0.0058309037900874635,0.15160349854227406,0.09329446064139942,0.04664723032069971,0.11661807580174927,0.01749271137026239
"el_observador","08-2006",0.15833333333333333,0.12777777777777777,0.013888888888888888,0.019444444444444445,0.08333333333333333,0.011111111111111112,0.025,0.013888888888888888,0.15833333333333333,0.10277777777777777,0.05555555555555555,0.125,0.03611111111111111
"el_observador","09-2006",0.15806451612903225,0.13225806451612904,0.02258064516129032,0.025806451612903226,0.07741935483870968,0.0,0.02258064516129032,0.016129032258064516,0.15806451612903225,0.10967741935483871,0.06451612903225806,0.13870967741935483,0.025806451612903226
"el_observador","10-2006",0.13005780346820808,0.10982658959537572,0.008670520231213872,0.002890173410404624,0.06936416184971098,0.002890173410404624,0.011560693641618497,0.008670520231213872,0.13005780346820808,0.09248554913294797,0.06358381502890173,0.10982658959537572,0.031791907514450865
"el_observador","11-2006",0.13099041533546327,0.10223642172523961,0.012779552715654952,0.012779552715654952,0.06070287539936102,0.006389776357827476,0.0,0.01597444089456869,0.13099041533546327,0.07667731629392971,0.054313099041533544,0.10223642172523961,0.019169329073482427
"el_observador","12-2006",0.16825396825396827,0.14603174603174604,0.006349206349206349,0.01904761904761905,0.07936507936507936,0.009523809523809525,0.022222222222222223,0.012698412698412698,0.16825396825396827,0.10158730158730159,0.06031746031746032,0.12063492063492064,0.03492063492063492
"el_observador","01-2007",0.14393939393939395,0.13257575757575757,0.003787878787878788,0.011363636363636364,0.05303030303030303,0.011363636363636364,0.01893939393939394,0.015151515151515152,0.14393939393939395,0.07954545454545454,0.05303030303030303,0.12878787878787878,0.030303030303030304
"el_observador","02-2007",0.13333333333333333,0.10526315789473684,0.007017543859649123,0.010526315789473684,0.042105263157894736,0.010526315789473684,0.007017543859649123,0.007017543859649123,0.13333333333333333,0.07719298245614035,0.03859649122807018,0.09824561403508772,0.014035087719298246
"el_observador","03-2007",0.13945578231292516,0.10204081632653061,0.013605442176870748,0.006802721088435374,0.07482993197278912,0.017006802721088437,0.017006802721088437,0.006802721088435374,0.13945578231292516,0.09523809523809523,0.05782312925170068,0.11904761904761904,0.030612244897959183
"el_observador","04-2007",0.20603015075376885,0.18090452261306533,0.01507537688442211,0.035175879396984924,0.09547738693467336,0.02512562814070352,0.010050251256281407,0.01507537688442211,0.20603015075376885,0.12562814070351758,0.07035175879396985,0.1507537688442211,0.02512562814070352
"el_observador","05-2007",0.10185185185185185,0.08950617283950617,0.021604938271604937,0.021604938271604937,0.043209876543209874,0.006172839506172839,0.006172839506172839,0.006172839506172839,0.10185185185185185,0.06172839506172839,0.024691358024691357,0.07407407407407407,0.006172839506172839
"el_observador","06-2007",0.1320754716981132,0.12075471698113208,0.007547169811320755,0.018867924528301886,0.06415094339622641,0.011320754716981131,0.01509433962264151,0.0,0.1320754716981132,0.06415094339622641,0.022641509433962263,0.1018867924528302,0.0037735849056603774
"el_observador","07-2007",0.13395638629283488,0.11214953271028037,0.012461059190031152,0.01557632398753894,0.06542056074766354,0.003115264797507788,0.012461059190031152,0.006230529595015576,0.13395638629283488,0.09034267912772585,0.04672897196261682,0.10903426791277258,0.021806853582554516
"el_observador","08-2007",0.19133574007220217,0.1624548736462094,0.01444043321299639,0.01444043321299639,0.10108303249097472,0.01444043321299639,0.007220216606498195,0.010830324909747292,0.19133574007220217,0.10108303249097472,0.07220216606498195,0.1588447653429603,0.02888086642599278
"el_observador","09-2007",0.11650485436893204,0.10032362459546926,0.009708737864077669,0.009708737864077669,0.04854368932038835,0.006472491909385114,0.012944983818770227,0.009708737864077669,0.11650485436893204,0.0744336569579288,0.022653721682847898,0.10679611650485436,0.019417475728155338
"el_observador","10-2007",0.132013201320132,0.0924092409240924,0.009900990099009901,0.0231023102310231,0.04950495049504951,0.009900990099009901,0.009900990099009901,0.006600660066006601,0.132013201320132,0.07260726072607261,0.0429042904290429,0.10561056105610561,0.019801980198019802
"el_observador","11-2007",0.11583011583011583,0.09652509652509653,0.0,0.011583011583011582,0.05405405405405406,0.0,0.007722007722007722,0.003861003861003861,0.11583011583011583,0.07722007722007722,0.04247104247104247,0.09266409266409266,0.007722007722007722
"el_observador","12-2007",0.17350157728706625,0.14195583596214512,0.012618296529968454,0.04100946372239748,0.09779179810725552,0.006309148264984227,0.01892744479495268,0.0031545741324921135,0.17350157728706625,0.11041009463722397,0.056782334384858045,0.13564668769716087,0.012618296529968454
"el_observador","01-2008",0.12734082397003746,0.08239700374531835,0.0149812734082397,0.02247191011235955,0.06367041198501873,0.0,0.00749063670411985,0.003745318352059925,0.12734082397003746,0.06741573033707865,0.06367041198501873,0.10861423220973783,0.056179775280898875
"el_observador","02-2008",0.1299093655589124,0.1027190332326284,0.0030211480362537764,0.015105740181268883,0.05740181268882175,0.0,0.0030211480362537764,0.0,0.1299093655589124,0.0634441087613293,0.03625377643504532,0.10574018126888217,0.03323262839879154
"el_observador","03-2008",0.17484662576687116,0.15030674846625766,0.003067484662576687,0.03067484662576687,0.08588957055214724,0.0,0.012269938650306749,0.009202453987730062,0.17484662576687116,0.11349693251533742,0.0705521472392638,0.13803680981595093,0.03067484662576687
"el_observador","04-2008",0.20679012345679013,0.18209876543209877,0.015432098765432098,0.040123456790123455,0.08333333333333333,0.0030864197530864196,0.0030864197530864196,0.015432098765432098,0.20679012345679013,0.12345679012345678,0.07716049382716049,0.16358024691358025,0.021604938271604937
"el_observador","05-2008",0.11515151515151516,0.1,0.006060606060606061,0.024242424242424242,0.0696969696969697,0.0030303030303030303,0.015151515151515152,0.006060606060606061,0.11515151515151516,0.07575757575757576,0.02727272727272727,0.09393939393939393,0.012121212121212121
"el_observador","06-2008",0.20689655172413793,0.17506631299734748,0.015915119363395226,0.026525198938992044,0.10079575596816977,0.005305039787798408,0.007957559681697613,0.01856763925729443,0.20689655172413793,0.1246684350132626,0.08488063660477453,0.17506631299734748,0.01856763925729443
"el_observador","07-2008",0.18808777429467086,0.15987460815047022,0.0219435736677116,0.04075235109717868,0.10658307210031348,0.0,0.02821316614420063,0.009404388714733543,0.18808777429467086,0.12225705329153605,0.050156739811912224,0.15987460815047022,0.025078369905956112
"el_observador","08-2008",0.15819209039548024,0.1271186440677966,0.014124293785310734,0.022598870056497175,0.07627118644067797,0.002824858757062147,0.011299435028248588,0.00847457627118644,0.15819209039548024,0.08757062146892655,0.059322033898305086,0.11581920903954802,0.022598870056497175
"el_observador","09-2008",0.18126888217522658,0.14803625377643503,0.006042296072507553,0.01812688821752266,0.07854984894259819,0.006042296072507553,0.02416918429003021,0.0030211480362537764,0.18126888217522658,0.1148036253776435,0.05740181268882175,0.1510574018126888,0.03323262839879154
"el_observador","10-2008",0.27546296296296297,0.2175925925925926,0.018518518518518517,0.034722222222222224,0.125,0.018518518518518517,0.046296296296296294,0.011574074074074073,0.27546296296296297,0.16435185185185186,0.09490740740740741,0.2175925925925926,0.06712962962962964
"el_observador","11-2008",0.20506329113924052,0.18227848101265823,0.007594936708860759,0.020253164556962026,0.08354430379746836,0.005063291139240506,0.030379746835443037,0.010126582278481013,0.20506329113924052,0.11139240506329114,0.06835443037974684,0.16962025316455695,0.07341772151898734
"el_observador","12-2008",0.21066666666666667,0.18666666666666668,0.016,0.021333333333333333,0.096,0.005333333333333333,0.032,0.010666666666666666,0.21066666666666667,0.12266666666666666,0.072,0.17333333333333334,0.04533333333333334
"el_observador","01-2009",0.2012987012987013,0.17532467532467533,0.006493506493506494,0.03571428571428571,0.08441558441558442,0.022727272727272728,0.032467532467532464,0.006493506493506494,0.2012987012987013,0.13636363636363635,0.05844155844155844,0.16883116883116883,0.05194805194805195
"el_observador","02-2009",0.14285714285714285,0.12422360248447205,0.009316770186335404,0.015527950310559006,0.043478260869565216,0.009316770186335404,0.021739130434782608,0.009316770186335404,0.14285714285714285,0.10248447204968944,0.046583850931677016,0.11801242236024845,0.037267080745341616
"el_observador","03-2009",0.1963470319634703,0.16210045662100456,0.0182648401826484,0.01598173515981735,0.1050228310502283,0.0045662100456621,0.02054794520547945,0.01141552511415525,0.1963470319634703,0.13926940639269406,0.04337899543378995,0.1598173515981735,0.0410958904109589
"el_observador","04-2009",0.1897018970189702,0.14363143631436315,0.01084010840108401,0.02168021680216802,0.051490514905149054,0.0027100271002710027,0.02710027100271003,0.005420054200542005,0.1897018970189702,0.11924119241192412,0.05420054200542006,0.15176151761517614,0.037940379403794036
"el_observador","05-2009",0.15497076023391812,0.13157894736842105,0.008771929824561403,0.011695906432748537,0.049707602339181284,0.0029239766081871343,0.005847953216374269,0.005847953216374269,0.15497076023391812,0.1023391812865497,0.04678362573099415,0.12573099415204678,0.043859649122807015
"el_observador","06-2009",0.21515151515151515,0.17272727272727273,0.01818181818181818,0.012121212121212121,0.10303030303030303,0.00909090909090909,0.03333333333333333,0.00909090909090909,0.21515151515151515,0.1393939393939394,0.05757575757575758,0.17575757575757575,0.051515151515151514
