"newspaper","date","epu_news_std","epu_cat2_news_std","epu_cat3_news_std","epu_cat4_news_std","epu_cat5_news_std","epu_cat6_news_std","epu_cat7_news_std","epu_cat8_news_std","epu_cat9_news_std","epu_cat10_news_std","epu_cat11_news_std","epu_cat12_news_std","epu_cat13_news_std","epu_cat14_news_std"
"el_pais","04-2003",0.3286348831552594,0.0,0.0,0.0,0.14340226015174323,0.0,0.185852618684741,0.0,0.0,0.3286348831552594,0.13767507045852231,0.1611233944374382,0.3466859015241909,0.0
"el_pais","05-2003",0.28395642472025434,0.1790925187669776,0.0,0.0,0.12390648460241259,0.685008754796534,0.16058564635599978,0.0,1.0398126980922866,0.28395642472025434,0.11895791586446339,0.2784368024719476,0.29955337714779035,0.18341462749661597
"el_pais","06-2003",0.1126973340316597,0.0,0.0,0.0,0.14752894389711715,0.0,0.19120089548142422,0.0,1.2380503707501687,0.1126973340316597,0.1416369429897028,0.16576003888168103,0.11888749140997433,0.0
"el_pais","07-2003",0.08850242616045592,0.1674565641578237,0.0,0.0,0.0,0.6405025362645558,0.15015211566055348,0.0,0.9722542459563471,0.08850242616045592,0.0,0.13017313787883425,0.09336362319766345,0.1714978579135025
"el_pais","08-2003",0.20212812168258965,0.0,1.4629590758277489,0.0,0.13230014968838247,0.0,0.0,0.0,0.0,0.20212812168258965,0.1270163553262496,0.29729865038133757,0.10661523423217052,0.0
"el_pais","09-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","10-2003",0.0916077744467877,0.17333223307564208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916077744467877,0.11513178406765316,0.0,0.09663953980109023,0.17751532661222186
"el_pais","11-2003",0.19955324115160125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19955324115160125,0.25079662516648016,0.1467557032137176,0.21051415676415838,0.0
"el_pais","12-2003",0.2447645223500109,0.23156103012449059,0.0,0.0,0.16020721251327566,0.0,0.0,0.0,0.0,0.2447645223500109,0.3076177355557608,0.36001008444615096,0.258208770406038,0.23714938164601518
"el_pais","01-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","02-2004",0.19459539665094033,0.3681964205706185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19459539665094033,0.24456565311265452,0.0,0.20528399137871342,0.3770822465924216
"el_pais","03-2004",0.6063843650477689,0.7648983704757366,0.0,0.0,0.0,0.0,0.0,0.0,2.2205032456035285,0.6063843650477689,0.5080654213049984,0.5945973007626751,0.4264609369286821,0.3916789787185799
"el_pais","04-2004",0.08900528085454942,0.16840802190872042,0.0,0.0,0.0,0.0,0.15100525268135206,0.0,0.0,0.08900528085454942,0.11186099474754939,0.13091275798041854,0.09389409832946836,0.0
"el_pais","05-2004",0.21026750913289527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21026750913289527,0.26426221577944553,0.30927040811481427,0.22181693028169705,0.0
"el_pais","06-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","07-2004",0.37975586497941083,0.1796352233693018,0.0,0.7178128018783708,0.0,0.0,0.16107226952677553,0.0,0.0,0.37975586497941083,0.23863678879477201,0.4189208255373393,0.400614819539065,0.18397042939812086
"el_pais","08-2004",0.3560211234181977,0.0,0.0,0.0,0.0,0.0,0.4026806738169389,0.0,0.0,0.3560211234181977,0.44744397899019756,0.17455034397389138,0.37557639331787346,0.22996303674765106
"el_pais","09-2004",0.36571819681869333,0.0,1.7646588074186853,0.0,0.0,0.0,0.0,0.0,0.0,0.36571819681869333,0.15321038969314157,0.3586092669969442,0.2572040670192441,0.0
"el_pais","10-2004",0.5992049508896442,0.16196618500510818,0.0,0.0,0.11205750383442231,0.6195024531083408,0.0,0.0,0.9403770575643358,0.5992049508896442,0.21516431776577805,0.25181033229020394,0.36121008319096026,0.16587497732617454
"el_pais","11-2004",0.2962634407640794,0.0,0.0,0.0,0.09695755650921646,0.0,0.0,0.0,0.0,0.2962634407640794,0.2792558166747332,0.2178784435418786,0.31253638403756845,0.28704606005380556
