"newspaper","date","epu_news_std","eu_news_std","pol_impositiva_std","pol_gasto_gub_std","pol_fiscal_std","pol_monetaria_std","pol_salud_std","pol_reg_financiera_std","pol_regulacion_std","pol_deuda_crisis_std","pol_prog_derechos_std","pol_comercial_std","otras_politicas_std","autoridades_intls_std"
"el_observador","08-2006",2.096509677096531,2.140727626513269,1.5331801632291888,0.6311208751527959,0.6965257595854605,2.1658249187254897,0.5475856282994973,0.9206065437756895,1.293421612445063,1.0575362782691209,1.967507711247978,2.1200684080700007,1.963369422149804,1.1150132328787745
"el_observador","09-2006",1.9820311933503687,1.8805773726593045,0.992424366777,1.2255697338871008,0.8115474452788414,1.9026247360252801,0.0,1.340790125897126,1.2558437248525054,1.1847826006819793,1.9838203717498546,1.3099379243680203,1.9678219191038162,0.8119639942798178
"el_observador","10-2006",1.6154258876566423,1.5886862360354306,0.965414910877277,0.39740502652677795,0.1315767781715172,1.5586051387338982,0.5172066628774387,0.6521498379276321,0.8144434298415411,0.9988662614356281,1.5724536238614804,1.638369175468167,1.6151622773732865,1.1847988220789247
"el_observador","11-2006",1.699075413418451,1.6743267955928038,1.3990034810134122,0.8638322381689386,0.5720122051415522,1.2704671011408852,1.1242429243888807,0.0,1.770341198275204,0.9185921576972553,1.4759607962518195,1.7806469688630135,1.4953618309230792,0.5723058061059618
"el_observador","12-2006",1.706192637160874,1.8915078941262384,0.8780398370697753,0.4337253640615939,0.2872041479356956,1.5947361698917148,0.0,0.4745015068546823,0.4444392364672233,0.754723661241742,1.404135871144604,1.9867843178859976,1.5669137977327037,0.5747031266951338
"el_observador","01-2007",1.3480141000931043,1.4529145505757601,0.6937142120030778,0.21417126852684196,0.4254596234368954,1.0499629389834881,0.0,0.9372252403162059,1.7556937720390047,0.41408723714446,1.1555913243154476,0.9810634860414873,1.482989525439699,0.7094633371104838
"el_observador","02-2007",1.5888162642498067,1.5807282283064428,0.5660554694300892,0.46602406138532965,0.46288753630061574,0.7996301220662712,1.213023155324664,0.5098367254502437,0.47753577535308034,0.5406176580525953,1.4248825595480408,0.8538945366233437,1.4029990564805237,0.15437504201119287
"el_observador","03-2007",1.7514243254097017,1.6670752469711667,1.147130652808572,0.8094973745740907,0.2680163797011857,1.6866195711041443,2.10705656831093,1.1070015609456252,0.41474677859379117,0.5477900316254324,1.6743070035811378,1.1124297694602623,1.7059351711633828,0.8044618393930817
"el_observador","04-2007",1.635418227417087,1.7267108955722423,0.9017335205886704,0.2227146668020621,0.8848628382625772,1.5285850749549994,2.3188334701708864,0.48730581032475384,0.4564323171540588,0.861210765402518,1.6022512482621691,0.6121191574620997,1.5421467141744856,0.44265850920065153
"el_observador","05-2007",1.3481243184097653,1.2454571536437788,1.2668860506292474,1.1175066778117597,0.8879883349440383,0.9861327744432441,1.1635120061277389,0.24451353159348427,0.45804451921621997,0.9506779905210605,1.2059330185850765,0.0,1.076587031095259,0.14807401988828703
"el_observador","06-2007",1.5273062116528457,1.5117785883782269,1.0105475290629204,0.4159834938004915,0.5509116818693475,1.4275354407085221,1.6241573730534031,0.9101833140981708,0.0,0.4021395045898902,1.0474322532010434,0.0,1.3775831495406279,0.13779861310275943
"el_observador","07-2007",1.5442261475278771,1.7323300387654592,1.5326139962560612,0.6308878172225327,0.5570148393494362,1.5464465222066628,0.5473834179493129,0.9202665856723751,0.4309813275343163,0.650551234013069,1.5885540117786872,0.5779869592432013,1.6460888486890397,0.5573007425042177
"el_observador","08-2007",2.3895796614317093,2.3652855857026203,1.5810737911853006,0.4338905927717126,0.2873135590396711,2.1271249179101677,2.258764641229317,0.23734113466674206,0.8892170933050882,1.0905716972474322,1.7168198422807632,0.9937705940511675,2.2206401828058207,0.8623830918293837
"el_observador","09-2007",1.4855290968047925,1.4214120008810889,1.1467231463599723,0.6069073566744648,0.40188175442938007,1.1901320588662574,0.5265770144961773,0.8852866479576523,1.2437983321096928,0.7040512733288862,1.0915514498596004,0.0,1.522615317068561,0.4020880312703609
"el_observador","10-2007",1.604115976424064,1.5841573212884832,0.8539750415352704,0.4218380763058317,0.6983315671103117,1.0340190573174428,1.6470158842297105,0.23074832537044365,0.864516618491058,0.9787181898374393,1.213913019794479,0.7729326842620192,1.4604700548682072,0.5589520039634893
"el_observador","11-2007",1.1030186768056265,1.17187032034134,1.36232355222761,0.0,0.13925370983735905,0.9278679133239977,0.0,0.23006664641809377,0.4309813275343163,0.3252756170065345,1.1346814369847764,0.3853246394954675,1.1395999721693353,0.0
"el_observador","12-2007",2.4221906180453936,2.346884761657729,1.8241555475832516,0.6758086269931244,1.6408581917069822,2.650491887427622,0.5863585030881089,0.9857918963610726,0.0,1.0453081932599233,2.349915680624696,1.2382821879988837,2.305846708807468,0.5969819662584737
"el_observador","01-2008",1.368534168648638,1.3192827968062422,0.5511711423454733,0.6806550633619993,0.6009546553618619,1.3347496994854637,0.0,0.2482153300797601,0.0,0.9650707250389093,1.0609648156072264,0.8314415328714948,1.3661074478240636,1.8037893354997068
"el_observador","02-2008",1.9199485982481108,1.934982364618427,0.53893243758751,0.0,0.5876105122548786,1.6313896307501532,0.0,0.24270373139859674,0.0,1.029427001387256,1.4364085693906232,0.6097345873122668,1.8032937619602025,1.1758242389570872
"el_observador","03-2008",2.424850209939926,2.291097661427815,1.53148291581602,0.21014073911914125,1.1132075165743713,2.266447675448564,0.0,0.6896905666053851,0.43066326013392187,1.3814011351026587,2.2676880674204978,0.7700805341355911,2.1509891069613576,1.1137789008866579
"el_observador","04-2008",2.9239961971585298,2.9091112876362546,2.604366655284522,1.0720658942260406,1.703760751082387,2.3125275604162687,0.558100261975429,0.23457096329073715,1.7576768598839283,1.243664868486957,2.545172488320973,0.9821716149790342,2.646576006317289,0.426158813262826
"el_observador","05-2008",1.819938812971599,1.6813403503344342,1.5804717067255956,0.4337253640615939,1.0052145177749345,2.126314893188953,0.5644761217847446,1.1862537671367057,0.4444392364672233,1.3417309533186526,1.4821434195415264,0.3973568635771995,1.6974899475437621,0.43102734502135037
"el_observador","06-2008",3.5096411332488504,3.5416574358104427,1.8339160327980861,1.2353175770344313,1.2270034042502223,3.1289730693228472,0.5359053853242007,0.6757272001086745,2.1097205982699356,1.9107296547802504,2.666132174711301,1.697601611313003,3.409094959727259,0.8184221316168229
