"Newspaper","Date","EPU Uruguay","Política impositiva","Política de gasto gubernamental","Política fiscal","Política monetaria","Política de salud","Política de seguridad nacional","Política de regulación financiera","Política de regulación","Política de deuda soberana y crisis monetaria","Política de programas de derechos","Política comercial","Otras políticas","Autoridades"
"final","08-2005",83.86730743002352,149.0228527104138,108.39438549721746,122.55313051651693,88.9692463665768,0.0,72.02445872008265,0.0,259.664591426552,83.86730743002352,96.43829494511839,105.7731520401559,93.25135812070027,88.1614094328621
"final","09-2005",91.48370711831178,116.99130933469314,102.11481678041538,115.45330886978194,125.72253973497334,0.0,0.0,0.0,81.54051539432807,91.48370711831178,97.34075748774322,77.50200748585785,87.849064371186,49.8323937907522
"final","10-2005",62.62125847196565,88.08953612342826,0.0,0.0,39.44324393443391,161.9688096307066,63.862028972047625,0.0,0.0,62.62125847196565,73.29349694230359,62.52402049795864,68.09214091778608,31.268080779609544
"final","11-2005",98.09346551610969,143.98790584213964,104.73212858915613,0.0,107.45411891264226,176.49882711602436,34.7955054942846,0.0,250.8914576579656,98.09346551610969,113.1471323994099,90.84396195069098,106.00085848283369,85.18275210445084
"final","12-2005",106.279385850203,49.83452386337494,0.0,0.0,89.25624393550123,0.0,36.128397841847914,0.0,260.5022191408312,106.279385850203,103.6600566633588,106.11435575641448,99.0552377153093,123.82412150667149
"final","01-2006",139.185731537265,101.05447193881426,330.7668411084346,0.0,169.68173928866753,0.0,146.52236573635784,0.0,176.08217592511895,139.185731537265,133.12787871293176,155.4068697004998,128.32994365588362,89.67521940677061
"final","02-2006",89.3244267491004,105.81303012086458,115.44744482751585,0.0,82.91354851885175,389.1134245066462,153.42196343798426,0.0,0.0,89.3244267491004,102.71338947921853,87.62106240160556,87.63448542164922,56.33876369921941
"final","03-2006",79.83831085677608,74.87254796920628,0.0,0.0,55.875273869154654,183.55592884643085,180.93381794786512,0.0,260.92306279049325,79.83831085677608,89.98385101848919,82.66672123188634,93.7033033135308,70.87094884295992
"final","04-2006",84.22652649398277,26.329275496627574,114.90636178827313,0.0,82.52494645932582,193.64485718950263,0.0,0.0,275.2643815378191,84.22652649398277,51.11599442340318,99.66902514828685,69.77900569065959,74.76628433539358
"final","05-2006",107.71265913710805,126.26646830932758,330.6316687172992,0.0,124.382424119354,371.46259078362294,73.23124368433415,134.0349759762426,264.01532630537855,107.71265913710805,98.05413887350001,155.3433605588159,105.96836945796157,125.49400136352486
"final","06-2006",97.28697898383147,21.054449604969307,275.65781715544506,0.0,75.41924530154789,154.84990794676753,91.58271889040833,0.0,220.117718388164,97.28697898383147,81.7507590539879,139.47720733911453,111.59885952707194,89.68133015426001
"final","07-2006",92.02963579207521,86.30559998685044,0.0,0.0,48.30557894554012,317.37743004452705,125.13746738517155,229.0388171884537,75.19151576690658,92.02963579207521,47.872800842668504,112.30600655784399,66.71317996344544,76.58714618329641
"final","08-2006",129.82286758207286,159.79448361067398,398.5005262165896,112.63841474883417,143.10014727745673,0.0,198.5927446940144,242.32256092638764,318.20982808484735,129.82286758207286,158.2791161957455,194.43191893306826,136.1231933139825,145.85225563506822
"final","09-2006",94.53833461567554,66.4936975508446,96.73071417398747,0.0,99.24474756099491,0.0,64.2743376239475,0.0,231.7236382601368,94.53833461567554,104.5028213516788,157.319226611614,102.7976402880063,94.4098651372859
"final","10-2006",88.13352187857029,0.0,0.0,0.0,96.54373907887434,158.57797621205955,93.78760640033094,0.0,75.13904436720881,88.13352187857029,107.63863525127557,142.83517220526906,90.47613400684995,61.22696068917262
"final","11-2006",99.9517925326141,117.16877055476851,306.8091366519647,0.0,73.44939299963507,172.34906326270865,33.977408664308996,0.0,0.0,99.9517925326141,77.99072901786268,121.97360742573575,87.98232044152533,83.17997219149068
"final","12-2006",96.1883753632835,117.65957652434295,0.0,0.0,84.29378711349698,0.0,34.11973596640625,0.0,0.0,96.1883753632835,97.89677857011799,167.02437311240666,109.13930735832506,116.93976440843308
"final","01-2007",61.95300792320972,46.479736435189864,101.42355438776872,114.67175205908013,31.217866438516793,341.8461675996711,67.39257363503785,0.0,161.97705991456974,61.95300792320972,38.67272516361487,76.97736057546092,66.72393263845163,65.99340704594537
"final","02-2007",40.441828494553505,25.284291976507742,110.34583924593987,0.0,45.28549201310211,185.95927979695693,36.66056736815992,134.19950336082883,0.0,40.441828494553505,35.06232140277276,47.85662889178176,33.50477216775329,0.0
"final","03-2007",97.56754801457869,43.919551947821546,191.67393824952168,0.0,98.32777405829916,0.0,31.84023690397399,0.0,76.52754127804565,97.56754801457869,103.53726578837261,145.47462812377438,101.84783977361819,124.71675148199627
