"Newspaper","Date","EPU Uruguay","Política impositiva","Política de gasto gubernamental","Política fiscal","Política monetaria","Política de salud","Política de seguridad nacional","Política de regulación financiera","Política de regulación","Política de deuda soberana y crisis monetaria","Política de programas de derechos","Política comercial","Otras políticas","Autoridades"
"la_republica","10-2011",98.80526009000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.80526009000012,0.0,0.0,57.79104974899293,0.0
"la_republica","11-2011",173.1942516546276,181.08288177508828,0.0,651.2256544518576,198.1018962358655,0.0,329.5579264113746,788.3701630347879,0.0,173.1942516546276,192.49115973784112,158.07030530664179,173.6589605711578,349.35361177881373
"la_republica","12-2011",304.94182279240744,98.4625995740127,0.0,354.09957152249626,269.2914356773844,0.0,89.59745346053238,428.670976063914,563.6981554854359,304.94182279240744,209.33154804047047,171.89933165831644,293.76944280198006,189.9586777563898
"la_republica","01-2012",207.071178361907,202.06930847087668,0.0,0.0,276.3259065872793,0.0,183.87586291495572,0.0,289.2115812451951,207.071178361907,257.7596854237846,176.38971155078903,242.2312488099345,194.92080657195402
"la_republica","02-2012",92.92378653254654,0.0,0.0,0.0,0.0,0.0,176.81747581915783,0.0,139.05485190596855,92.92378653254654,123.93257119792084,42.40467327039134,77.64426372609256,93.71922028349037
"la_republica","03-2012",141.979453976936,188.9316754123986,0.0,339.72607670321366,206.68835613463364,382.1543396556638,85.96054272494833,411.27050300731196,0.0,141.979453976936,140.5841008735502,123.69123735682265,150.98831195170322,182.24793679483005
"la_republica","04-2012",107.93147370606816,94.79191929993834,0.0,0.0,0.0,0.0,57.50484356263371,0.0,135.67087984543326,107.93147370606816,73.8934824799631,165.49093406801677,95.95601696040069,60.959009580321144
"la_republica","05-2012",55.9698069706607,94.53087442751166,0.0,0.0,137.8871029910224,0.0,28.673241273829586,0.0,180.39634602970517,55.9698069706607,80.38907917175518,41.25879827840314,65.47331379193133,60.7911362320793
"la_republica","06-2012",144.00580967891386,142.4263213588099,0.0,0.0,264.8807601218158,0.0,77.76172326168502,0.0,122.30855419704999,144.00580967891386,90.83953438382949,99.46107276490733,168.4575680225429,274.7755574205545
"la_republica","07-2012",99.40733214777465,72.75458741871013,0.0,0.0,119.3886047059306,0.0,0.0,0.0,0.0,99.40733214777465,92.8057789087093,95.26306186151368,104.65776144104944,116.96797639037645
"la_republica","08-2012",107.11189700022135,78.39343140505892,0.0,0.0,71.46767666802027,317.1346461258964,95.11363505620889,0.0,0.0,107.11189700022135,105.55417320594319,136.86190008422625,104.41598221610079,0.0
"la_republica","09-2012",72.08702693405867,158.27791943050224,482.1421305185537,0.0,43.28840427113689,320.15062402853454,0.0,344.54275280756656,113.26759046461675,72.08702693405867,100.94968659680785,0.0,75.89447080869185,0.0
"la_republica","10-2012",78.8499197340867,164.88273203958053,0.0,0.0,45.09479520289553,0.0,75.01870240210891,358.92024984757006,0.0,78.8499197340867,70.1081582089309,107.94669078243273,52.70765810190348,79.52488025556454
"la_republica","11-2012",62.45222623032214,0.0,0.0,0.0,50.00358282984188,0.0,83.18485276345699,0.0,0.0,62.45222623032214,77.73977196869137,13.299690301682327,58.44514285533972,176.36309995425137
"la_republica","12-2012",83.33436428468083,0.0,619.2978689244426,0.0,55.60272545654082,0.0,92.49946241029977,0.0,145.489002003413,83.33436428468083,129.66700443861677,88.73352507774284,97.48429158103303,196.11132787805704
"la_republica","01-2013",101.58541196451084,212.4248232155648,0.0,254.64673627956992,154.92633308409205,0.0,0.0,0.0,152.01645287651138,101.58541196451084,97.84998307617272,169.97678063383904,90.54042887252781,0.0
"la_republica","02-2013",60.23370774779104,62.9772251374662,0.0,0.0,103.34417806731682,0.0,0.0,0.0,0.0,60.23370774779104,93.72273391570015,0.0,70.46121224412818,0.0
"la_republica","03-2013",158.089010854847,0.0,0.0,0.0,162.74188821326655,1203.599854148445,360.97840043542766,431.76719113118673,851.6544721824922,158.089010854847,210.8435129956201,259.71139544693636,158.51318990379244,0.0
"la_republica","04-2013",39.37472193002665,0.0,0.0,0.0,0.0,0.0,112.38466278454003,0.0,176.7657022317158,39.37472193002665,61.26646896625597,89.84094820385366,46.06043264980449,79.42354430141235
"la_republica","05-2013",125.11135023066622,265.83948713641956,0.0,318.6781881175354,177.72597515642627,0.0,241.90445082422536,257.1933639329366,0.0,125.11135023066622,106.7552617752267,219.16378971484775,108.58588281599258,85.47834015207665
"la_republica","06-2013",105.44247033058971,267.13248075089626,542.4880651424713,640.456358609755,48.706473028808375,0.0,81.0270096308122,0.0,0.0,105.44247033058971,113.5847641021152,77.72815110166091,123.34628830451396,85.89409083375017
"la_republica","07-2013",125.5274552040611,250.55856771160708,0.0,0.0,45.684538570816606,675.743713734194,151.99957281108564,0.0,0.0,125.5274552040611,159.80630131885187,72.90560158075495,133.49240354124126,161.12979083411528
"la_republica","08-2013",97.54659435636954,71.39274410812982,0.0,0.0,78.10256743577018,0.0,129.92970113163904,0.0,0.0,97.54659435636954,91.06861107264352,62.31993188548609,114.10971606489049,137.73423950671287
"la_republica","09-2013",69.07273705042546,0.0,0.0,0.0,79.0063183804576,0.0,0.0,0.0,0.0,69.07273705042546,76.76866370609758,0.0,57.71505888804751,69.66400424228416
"la_republica","10-2013",61.586044348260224,75.12301742905795,0.0,0.0,41.091714627505134,0.0,68.35926622935982,327.05877506285213,0.0,61.586044348260224,31.942316371761567,163.9403761438396,60.03597631563415,144.93085823076763
