Newspaper,Date,EPU Uruguay,Política impositiva,Política de gasto gubernamental,Política fiscal,Política monetaria,Política de salud,Política de seguridad nacional,Política de regulación financiera,Política de regulación,Política de deuda soberana y crisis monetaria,Política de programas de derechos,Política comercial,Otras políticas,Autoridades
el_observador,Sep-04,63.30971745,48.3350353,320.1546465,0,62.89361016,350.8541409,36.20301288,0,248.4295931,63.30971745,53.16600293,56.80581052,63.09204622,17.79625577
el_observador,Oct-04,72.03260418,114.5722768,101.1849798,0,99.38772937,0,137.3036874,0,0,72.03260418,50.40939736,107.7209689,64.80585037,134.9882977
el_observador,Nov-04,68.43847533,73.47752615,0,0,63.73936776,0,110.0695514,0,0,68.43847533,67.35118647,80.59758397,58.61209958,18.03556972
el_observador,Dec-04,88.61756989,76.11390848,224.0677095,131.2949159,99.03951571,184.165101,76.01257327,126.2556915,347.7385102,88.61756989,69.76775501,83.48943481,77.27377463,74.73075238
el_observador,Jan-05,64.6351672,24.67348785,0,0,74.91207302,0,36.96095773,0,84.54356842,64.6351672,74.63374087,81.19313262,69.78068371,36.33767496
el_observador,Feb-05,60.2728644,53.09595088,234.4595423,0,69.08851964,0,0,0,0,60.2728644,58.40276029,99.84173198,63.53095952,58.64746656
el_observador,Mar-05,48.33162942,100.6356072,111.0959405,0,65.47359082,0,0,125.1987162,86.20683661,48.33162942,41.51020802,35.48163686,38.31343074,18.52628217
el_observador,Apr-05,46.97488311,24.4526511,0,0,21.21188073,0,109.8904309,0,83.78687253,46.97488311,53.79326659,57.4760174,53.19701619,36.01243946
el_observador,May-05,56.43414599,24.85716145,219.5270487,0,75.46973114,0,148.9444054,0,85.17292501,56.43414599,61.5185403,58.42682,54.077033,54.91226811
el_observador,Jun-05,77.08752377,171.6574112,216.5713602,126.9023483,95.72607618,178.0037226,110.2042754,122.0317149,168.0523318,77.08752377,107.8937979,92.22426814,90.6932076,90.28822541
el_observador,Jul-05,75.8496671,48.25741983,106.5468494,0,104.6543614,0,144.5795151,0,248.0306696,75.8496671,92.89110247,56.71459284,78.73841777,88.83839441
el_observador,Aug-05,80.16007713,144.9468241,106.6753223,125.015135,83.82444184,0,72.37692366,0,248.329742,80.16007713,93.00310943,102.2093615,89.34447421,88.94551466
el_observador,Sep-05,87.43980514,113.7913979,100.4953434,117.772683,118.4524108,0,0,0,77.98111801,87.43980514,93.87342575,74.89075012,84.16851641,50.27560178
el_observador,Oct-05,59.85317835,85.68013741,0,0,37.16236837,155.4836508,64.17454956,0,0,59.85317835,70.68274196,60.41741301,65.23933432,31.54617826
el_observador,Nov-05,93.75738894,140.0495916,103.0711464,0,101.2403938,169.4318929,34.9657837,0,239.939572,93.75738894,109.1167688,87.78317717,101.5598181,85.94036524
el_observador,Dec-05,101.5814628,48.47146483,0,0,84.09484327,0,36.30519881,0,249.1308056,101.5814628,99.96762799,102.5390691,94.90519291,124.9254099
el_observador,Jan-06,133.0332321,98.29046017,325.521098,0,159.8695917,0,147.2393999,0,168.3958566,133.0332321,128.3857899,150.1707817,122.9533979,90.47278842
el_observador,Feb-06,85.37597256,102.9188637,113.6165248,0,78.11892547,373.5334968,154.172762,0,0,85.37597256,99.05468161,84.66886604,83.96292752,56.83983916
el_observador,Mar-06,76.3091764,72.82465637,0,0,52.64418702,176.2064314,181.8192509,0,249.5332787,76.3091764,86.77857637,79.88145035,89.77748459,71.50127318
el_observador,Apr-06,80.50341745,25.60912501,113.084023,0,77.75279501,185.8914036,0,0,263.2485718,80.50341745,49.29521437,96.31089954,66.85552575,75.43125368
el_observador,May-06,102.9513803,122.8128655,325.3880694,0,117.1897898,356.5893945,73.58961425,122.2311946,252.4905591,102.9513803,94.5613961,150.1094123,101.5286902,126.6101417
el_observador,Jun-06,92.98655195,20.47857458,271.2860667,0,71.05799363,148.6497868,92.03089578,0,210.5091646,92.98655195,78.8387517,134.7778338,106.9232838,90.47895352
el_observador,Jul-06,87.96160184,83.94499496,0,0,45.51222314,304.6697795,125.7498506,208.8685287,71.9092642,87.96160184,46.16754514,108.522106,63.91814668,77.26831022
el_observador,Aug-06,124.0842397,155.4238326,392.1805717,114.9012397,134.8251274,0,199.5645948,220.9824404,304.3193686,124.0842397,152.6411263,187.8809689,130.4201395,147.1494617
el_observador,Sep-06,90.35940734,64.67498177,95.1966291,0,93.50574395,0,64.58887592,0,221.6084641,90.35940734,100.7803729,152.018706,98.49080278,95.24954397
el_observador,Oct-06,84.23770988,0,0,0,90.96092607,152.2285849,94.24657331,0,71.85908328,84.23770988,103.8044874,138.0226595,86.68552163,61.77151165
el_observador,Nov-06,95.53357136,113.9640053,301.9433469,0,69.20205153,165.4482837,34.14368337,0,0,95.53357136,75.21265602,117.8639786,84.29618955,83.91977265
el_observador,Dec-06,91.93651048,114.4413869,0,0,79.41934931,0,34.28670717,0,0,91.93651048,94.40964106,161.3968592,104.5667777,117.9798236
el_observador,Jan-07,59.21446683,45.20843655,99.81504398,116.9754253,29.41263792,328.1587997,67.7223716,0,154.9064556,59.21446683,37.29518126,74.38378002,63.92844886,66.58035065
el_observador,Feb-07,38.65415727,24.59272356,108.5958273,0,42.66677809,178.5135533,36.8399726,122.3812329,0,38.65415727,33.81338208,46.24420647,32.10104725,0
el_observador,Mar-07,93.25471885,42.71827746,188.6341165,0,92.64179606,0,31.99605296,0,73.18696968,93.25471885,99.84921099,140.5731848,97.58079536,125.825979
el_observador,Apr-07,77.99697767,23.50591177,103.7967157,243.2832661,91.75776798,0,140.8477013,116.9729109,80.54287551,77.99697767,90.49344398,77.35098595,81.81979869,34.61813695
el_observador,May-07,65.91366501,70.76681679,416.6533782,0,71.61923465,0,0,0,0,65.91366501,38.91989284,55.4458598,51.3180007,52.11062178
el_observador,Jun-07,30.66983536,43.90402951,0,0,47.60664977,159.3451878,0,0,75.21845605,30.66983536,18.10954839,20.63930617,23.87842691,16.16482399
el_observador,Jul-07,58.1430086,88.78082185,196.0178744,0,38.5072399,0,66.49696679,0,0,58.1430086,54.93051346,73.03784013,53.11450974,65.37561019
el_observador,Aug-07,75.97648454,22.89699672,101.1078864,0,119.1744065,0,137.1990751,113.9427555,78.45643149,75.97648454,62.96373776,64.58333749,69.73774175,50.58204354
el_observador,Sep-07,41.01750007,42.70310223,0,0,64.82622021,154.986545,0,0,73.16097075,41.01750007,35.22837903,30.1121245,41.80548462,15.72266007
el_observador,Oct-07,58.31528418,66.7829071,98.29933405,115.1991318,28.96600157,0,0,0,152.5541723,58.31528418,67.33621954,94.18403384,62.95768353,49.17698677
el_observador,Nov-07,38.76200574,22.19520546,0,0,19.25361995,0,0,0,0,38.76200574,18.31017115,41.73590864,28.97155076,16.34390255
el_observador,Dec-07,74.73952562,71.32668085,0,0,113.4348954,172.581932,0,0,0,74.73952562,78.45560678,67.0614165,67.2411968,52.52288935
el_observador,Jan-08,71.09353371,95.78424923,0,0,83.08972562,173.8195714,35.87127213,119.1632403,0,71.09353371,39.50911831,112.5705584,62.51391193,141.0654601
el_observador,Feb-08,85.87135731,117.0717109,0,0,81.24472587,0,140.2990153,116.5172314,80.22911284,85.87135731,70.82500692,66.04256366,81.50106165,68.96655722
el_observador,Mar-08,77.46679818,44.35765047,97.93660588,0,76.95764255,0,66.44789154,0,151.9912418,77.46679818,48.7910883,93.83649128,67.55039561,65.3273625
el_observador,Apr-08,86.94598094,45.2595003,0,117.1075511,88.33758009,0,135.5977305,0,0,86.94598094,87.12038262,95.74431151,88.61629458,66.65555436
el_observador,May-08,51.96411462,68.66483213,101.0693838,0,39.70967466,0,0,0,156.8531094,51.96411462,44.05783249,53.79895307,34.85559255,33.70852102
el_observador,Jun-08,94.87302199,65.18938871,0,0,103.6744091,0,65.102598,0,0,94.87302199,95.60654323,81.72150442,99.27417142,32.00237751
el_observador,Jul-08,65.5805842,132.5349865,0,457.2402143,76.64653117,0,66.17926721,329.7681732,0,65.5805842,72.89076587,72.6888905,67.27731426,48.79745104
el_observador,Aug-08,92.82588568,85.04367371,0,0,73.77262515,0,95.54675596,211.6022166,72.85041835,92.82588568,93.54357926,119.9372203,92.50673207,31.3118416
el_observador,Sep-08,64.07783993,22.93194063,101.2621907,0,39.78542757,0,34.35211486,0,0,64.07783993,63.05982892,43.12126692,74.83304032,50.65923857
el_observador,Oct-08,143.6315801,155.5962702,0,115.0287189,154.2568131,161.3487885,166.4883377,663.6828398,76.16425025,143.6315801,165.0353148,156.7411806,159.5792445,130.9446393
el_observador,Nov-08,125.6625652,44.97165461,0,116.3627594,78.02289985,0,134.7353431,223.7932908,0,125.6625652,117.482844,169.1295782,122.2954225,198.6948961
el_observador,Dec-08,116.8624383,95.59382329,211.0602003,0,103.6556716,0,178.9997874,356.7790057,81.88792551,116.8624383,118.2917141,123.5814361,119.5801238,70.39250592
el_observador,Jan-09,85.96847791,123.0643251,0,0,85.40344443,0,147.4805783,244.9629264,84.33584466,85.96847791,101.5232258,57.85260064,91.02745775,108.7451796
el_observador,Feb-09,72.32903465,77.65454314,0,0,44.90852957,0,116.3267352,128.8112546,0,72.32903465,99.65191053,36.50543947,84.46916394,114.3650855
el_observador,Mar-09,113.6978848,116.2565114,102.6724185,0,151.2731223,0,34.83051955,0,239.0113725,113.6978848,147.0574726,98.37403921,121.4003241,102.7294888
