Topic 0,tas,inflacion,sub,dol,crecimient,interes,central,dolar,monetari,riesg,cambi,deud,bon,caid,fiscal,esper,moned,global,bcu,registr
Topic 1,mund,cas,viv,histori,vid,libr,trump
Topic 2,argentin,us,deud,pag,fond,inversor,riesg,calif,credit,millones,deposit,financier,empres,capital,financ,argentina,inversion,amp,grad,bon,bancari
Topic 3,brasil,argentin,region,internacional,mundial,crecimient,comercial,mercosur,export,amer,comerci,fmi,europe,chin,argentina,product,negoci,union,import,unid,fiscal,president
Topic 4,us,produccion,export,productor,product,import,soj,carn,petrole,energ,cost,demand,vent,chin,mundial,industri,sub,vend,cultiv,compr,cosech,caid
Topic 5,empres,inversion,proyect,empresari,negoci,industri,construccion,cost,vent,oper,plant,servici,priv,cam,product,industrial,local,gener,director
Topic 6,president,eleccion,candidat,vot,electoral,unid,social,chavez,campañ,result
Topic 7,cambi,gener,import,gast,public,problem,result,social,crecimient
Topic 8,president,frent,ministr,nacional,vazquez,ley,public,astori,gobierno,proyect,mujic,ampli
