"date","epu_index_rel","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8","Tema_std 9","Tema_std 10","Tema_std 11","Tema_std 12","Tema_std 13","Tema_std 14","Tema_std 15","Tema_std 16","Tema_std 17","Tema_std 18","Tema_std 19","Tema_std 20","Tema_std 21","Tema_std 22","Tema_std 23","Tema_std 24","Tema_std 25","Tema_std 26","Tema_std 27","Tema_std 28","Tema_std 29"
"3-2011",2.7037134992667653,1.8087475842779246,3.0427005660373436,0.0,nan,nan,1.3796929303227805,0.472699164110875,0.0,nan,3.519956576927874,nan,1.2175335339785796,nan,0.0,nan,nan,0.0,1.9129848064125385,0.0,1.8165782221795281,0.7562057482973544,1.1626679553962762,nan,0.0,1.0953149895266283,nan,0.0,0.5294609452920099,2.6459077667599495,1.0424727890053802
"4-2011",1.6386142419798577,0.0,1.5213502830186718,0.0,nan,nan,0.0,0.472699164110875,0.0,nan,0.8799891442319685,nan,0.0,nan,0.0,nan,nan,1.9601595323587107,1.9129848064125385,0.0,0.6055260740598427,0.7562057482973544,1.5502239405283682,nan,0.0,1.0953149895266283,nan,0.0,0.0,1.7639385111732997,1.0424727890053802
"5-2011",1.6386142419798577,0.0,1.0142335220124479,0.8971024361511883,nan,nan,0.0,0.0,0.0,nan,0.8799891442319685,nan,0.0,nan,0.0,nan,nan,0.0,0.0,0.649171169191532,0.6055260740598427,1.5124114965947089,0.38755598513209205,nan,0.0,1.0953149895266283,nan,1.6651995372838917,1.0589218905840199,0.0,2.6061819725134505
"6-2011",3.4410899081577013,0.45218689606948115,2.0284670440248957,2.242756090377971,nan,nan,0.0,1.8907966564435,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,0.9800797661793553,1.9129848064125385,0.0,0.6055260740598427,0.7562057482973544,2.3253359107925524,nan,0.0,3.285944968579885,nan,1.6651995372838917,0.5294609452920099,1.7639385111732997,4.169891156021521
"7-2011",4.424258453345616,2.260934480347406,3.0427005660373436,1.7942048723023767,nan,nan,1.3796929303227805,0.94539832822175,0.0,nan,0.8799891442319685,nan,0.0,nan,1.0189533014776022,nan,nan,0.9800797661793553,5.738954419237616,1.298342338383064,2.422104296239371,0.0,1.1626679553962762,nan,0.0,4.928917452869827,nan,0.0,0.5294609452920099,1.7639385111732997,4.691127550524211
"8-2011",5.4893577106325235,5.878429648903255,0.5071167610062239,0.44855121807559417,nan,nan,4.139078790968342,2.8361949846652497,0.0,nan,0.8799891442319685,nan,0.0,nan,0.0,nan,nan,1.9601595323587107,1.9129848064125385,3.8950270151491915,1.2110521481196854,0.7562057482973544,4.263115836453013,nan,0.0,1.6429724842899425,nan,0.0,3.7062266170440696,0.8819692555866498,4.169891156021521
"9-2011",4.096535604949644,5.426242752833774,3.549817327043568,0.0,nan,nan,0.0,0.472699164110875,0.0,nan,1.759978288463937,nan,1.2175335339785796,nan,2.0379066029552044,nan,nan,1.9601595323587107,0.0,4.544198184340724,1.8165782221795281,0.7562057482973544,1.1626679553962762,nan,0.0,1.0953149895266283,nan,1.6651995372838917,1.0589218905840199,0.0,2.0849455780107604
"10-2011",3.8507434686526656,2.260934480347406,5.578284371068464,1.3456536542267825,nan,nan,0.0,0.472699164110875,1.2714899428111368,nan,1.759978288463937,nan,1.2175335339785796,nan,0.0,nan,nan,0.0,3.825969612825077,0.649171169191532,2.422104296239371,0.0,1.5502239405283682,nan,0.0,1.6429724842899425,nan,0.0,0.5294609452920099,0.8819692555866498,3.6486547615188307
"11-2011",4.424258453345616,5.426242752833774,2.0284670440248957,3.5884097446047534,nan,nan,2.759385860645561,1.8907966564435,0.0,nan,0.0,nan,1.2175335339785796,nan,3.0568599044328066,nan,nan,0.9800797661793553,0.0,0.0,1.2110521481196854,3.781028741486772,0.38755598513209205,nan,0.0,2.738287473816571,nan,0.0,1.0589218905840199,1.7639385111732997,1.0424727890053802
"12-2011",4.342327741246623,2.260934480347406,5.578284371068464,2.691307308453565,nan,nan,0.0,1.4180974923326248,0.0,nan,0.8799891442319685,nan,2.435067067957159,nan,1.0189533014776022,nan,nan,0.0,1.9129848064125385,0.649171169191532,1.2110521481196854,3.0248229931894177,1.9377799256604602,nan,0.0,2.738287473816571,nan,0.0,1.58838283587603,0.0,1.5637091835080703
"1-2012",2.7037134992667653,2.260934480347406,2.53558380503112,0.8971024361511883,nan,nan,0.0,0.472699164110875,0.0,nan,0.8799891442319685,nan,0.0,nan,0.0,nan,nan,0.9800797661793553,1.9129848064125385,0.0,0.6055260740598427,1.5124114965947089,3.1004478810567364,nan,0.0,0.0,nan,0.0,0.0,1.7639385111732997,2.0849455780107604
"2-2012",2.7037134992667653,1.3565606882084436,2.53558380503112,2.242756090377971,nan,nan,1.3796929303227805,2.8361949846652497,0.0,nan,0.8799891442319685,nan,0.0,nan,1.0189533014776022,nan,nan,0.0,1.9129848064125385,0.0,3.0276303702992133,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.8819692555866498,2.0849455780107604
"3-2012",3.2772284839597154,2.260934480347406,3.0427005660373436,0.44855121807559417,nan,nan,2.759385860645561,0.94539832822175,0.0,nan,1.759978288463937,nan,0.0,nan,1.0189533014776022,nan,nan,0.0,1.9129848064125385,0.649171169191532,1.8165782221795281,1.5124114965947089,2.712891895924644,nan,0.0,2.1906299790532566,nan,0.0,0.0,0.8819692555866498,1.0424727890053802
"4-2012",3.031436347662737,1.8087475842779246,0.5071167610062239,0.44855121807559417,nan,nan,1.3796929303227805,1.8907966564435,0.0,nan,0.8799891442319685,nan,0.0,nan,3.0568599044328066,nan,nan,0.9800797661793553,5.738954419237616,1.298342338383064,0.0,3.0248229931894177,1.9377799256604602,nan,0.0,0.5476574947633142,nan,1.6651995372838917,1.58838283587603,0.0,1.0424727890053802
"5-2012",4.424258453345616,3.617495168555849,2.53558380503112,0.0,nan,nan,1.3796929303227805,3.3088941487761248,0.0,nan,0.0,nan,0.0,nan,4.075813205910409,nan,nan,0.0,0.0,3.8950270151491915,4.238682518418899,1.5124114965947089,0.7751119702641841,nan,0.0,2.738287473816571,nan,0.0,0.5294609452920099,0.8819692555866498,2.6061819725134505
"6-2012",5.161634862236552,4.06968206462533,4.0569340880497915,2.691307308453565,nan,nan,1.3796929303227805,3.781593312887,0.0,nan,0.8799891442319685,nan,0.0,nan,0.0,nan,nan,0.0,0.0,3.2458558459576596,1.2110521481196854,1.5124114965947089,1.5502239405283682,nan,0.0,3.285944968579885,nan,0.0,0.0,0.8819692555866498,5.212363945026901
"7-2012",4.26039702914763,1.3565606882084436,3.549817327043568,1.3456536542267825,nan,nan,2.759385860645561,4.2542924769978745,0.0,nan,0.8799891442319685,nan,1.2175335339785796,nan,0.0,nan,nan,0.9800797661793553,0.0,3.8950270151491915,1.2110521481196854,0.7562057482973544,1.9377799256604602,nan,0.0,0.5476574947633142,nan,3.3303990745677834,1.0589218905840199,0.8819692555866498,2.6061819725134505
"8-2012",3.2772284839597154,1.3565606882084436,2.53558380503112,0.8971024361511883,nan,nan,1.3796929303227805,1.4180974923326248,0.0,nan,0.8799891442319685,nan,1.2175335339785796,nan,0.0,nan,nan,0.0,0.0,2.596684676766128,2.422104296239371,0.0,2.712891895924644,nan,0.0,1.6429724842899425,nan,1.6651995372838917,1.0589218905840199,0.8819692555866498,1.0424727890053802
