"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"8-2004",82.69603097773478,56.30252100840337,143.91408114558473,135.8108108108108,37.36059479553903,68.48381601362863,0.0,81.29423660262893,88.1578947368421,125.625
"9-2004",48.64472410454987,0.0,47.97136038186158,0.0,37.36059479553903,136.96763202725725,0.0,60.970677451971696,0.0,41.875
"10-2004",92.42497579864475,0.0,95.94272076372316,135.8108108108108,0.0,102.72572402044294,0.0,101.61779575328616,176.3157894736842,209.37499999999997
"11-2004",92.42497579864475,56.30252100840337,95.94272076372316,67.9054054054054,112.0817843866171,136.96763202725725,0.0,121.94135490394339,0.0,83.75
"12-2004",48.64472410454987,56.30252100840337,47.97136038186158,67.9054054054054,74.72118959107806,68.48381601362863,84.45378151260505,20.323559150657232,88.1578947368421,0.0
"1-2005",34.05130687318491,0.0,0.0,0.0,37.36059479553903,68.48381601362863,84.45378151260505,20.323559150657232,0.0,83.75
"2-2005",48.64472410454987,56.30252100840337,47.97136038186158,67.9054054054054,37.36059479553903,68.48381601362863,0.0,60.970677451971696,0.0,41.875
"3-2005",68.10261374636983,225.21008403361347,47.97136038186158,0.0,0.0,68.48381601362863,0.0,101.61779575328616,176.3157894736842,0.0
"4-2005",48.64472410454987,56.30252100840337,47.97136038186158,67.9054054054054,37.36059479553903,102.72572402044294,0.0,60.970677451971696,0.0,0.0
"5-2005",82.69603097773478,56.30252100840337,0.0,135.8108108108108,112.0817843866171,273.9352640545145,0.0,20.323559150657232,0.0,83.75
"6-2005",58.373668925459846,56.30252100840337,0.0,0.0,37.36059479553903,136.96763202725725,0.0,20.323559150657232,176.3157894736842,125.625
"7-2005",38.9157792836399,56.30252100840337,47.97136038186158,67.9054054054054,0.0,136.96763202725725,0.0,0.0,88.1578947368421,0.0
"8-2005",68.10261374636983,0.0,95.94272076372316,67.9054054054054,37.36059479553903,68.48381601362863,0.0,60.970677451971696,0.0,209.37499999999997
"9-2005",126.47628267182965,168.90756302521012,95.94272076372316,203.7162162162162,112.0817843866171,68.48381601362863,0.0,203.23559150657232,176.3157894736842,41.875
"10-2005",72.9670861568248,56.30252100840337,47.97136038186158,0.0,0.0,136.96763202725725,84.45378151260505,121.94135490394339,88.1578947368421,41.875
"11-2005",102.15392061955473,0.0,95.94272076372316,135.8108108108108,0.0,205.45144804088588,84.45378151260505,101.61779575328616,88.1578947368421,167.5
"12-2005",111.88286544046468,0.0,47.97136038186158,0.0,224.1635687732342,171.20954003407155,168.9075630252101,142.2649140546006,0.0,83.75
"1-2006",63.238141335914825,56.30252100840337,95.94272076372316,0.0,37.36059479553903,0.0,0.0,142.2649140546006,88.1578947368421,41.875
"2-2006",29.186834462729923,0.0,47.97136038186158,0.0,0.0,0.0,0.0,101.61779575328616,0.0,0.0
"3-2006",63.238141335914825,112.60504201680673,47.97136038186158,0.0,0.0,34.24190800681431,0.0,142.2649140546006,0.0,83.75
"4-2006",68.10261374636983,0.0,0.0,67.9054054054054,186.80297397769516,34.24190800681431,0.0,121.94135490394339,88.1578947368421,0.0
"5-2006",77.8315585672798,56.30252100840337,0.0,0.0,37.36059479553903,0.0,84.45378151260505,243.88270980788678,0.0,41.875
"6-2006",102.15392061955473,56.30252100840337,95.94272076372316,0.0,0.0,136.96763202725725,0.0,243.88270980788678,0.0,83.75
"7-2006",77.8315585672798,112.60504201680673,47.97136038186158,0.0,74.72118959107806,34.24190800681431,0.0,203.23559150657232,0.0,0.0
"8-2006",68.10261374636983,112.60504201680673,191.88544152744632,67.9054054054054,74.72118959107806,0.0,0.0,60.970677451971696,0.0,83.75
"9-2006",53.50919651500485,0.0,95.94272076372316,135.8108108108108,74.72118959107806,34.24190800681431,84.45378151260505,40.647118301314464,0.0,41.875
"10-2006",58.373668925459846,0.0,191.88544152744632,135.8108108108108,112.0817843866171,0.0,0.0,60.970677451971696,0.0,0.0
"11-2006",58.373668925459846,112.60504201680673,143.91408114558473,0.0,149.44237918215612,0.0,0.0,20.323559150657232,88.1578947368421,41.875
"12-2006",38.9157792836399,0.0,239.85680190930788,0.0,37.36059479553903,0.0,0.0,20.323559150657232,88.1578947368421,0.0
"1-2007",34.05130687318491,56.30252100840337,0.0,135.8108108108108,74.72118959107806,0.0,84.45378151260505,20.323559150657232,0.0,0.0
"2-2007",34.05130687318491,0.0,0.0,135.8108108108108,112.0817843866171,68.48381601362863,0.0,0.0,0.0,0.0
"3-2007",43.780251694094886,0.0,0.0,67.9054054054054,37.36059479553903,136.96763202725725,84.45378151260505,20.323559150657232,0.0,41.875
"4-2007",43.780251694094886,112.60504201680673,0.0,0.0,149.44237918215612,68.48381601362863,0.0,0.0,0.0,41.875
"5-2007",58.373668925459846,56.30252100840337,47.97136038186158,0.0,74.72118959107806,68.48381601362863,0.0,81.29423660262893,0.0,83.75
"6-2007",24.322362052274936,0.0,0.0,67.9054054054054,0.0,0.0,84.45378151260505,0.0,88.1578947368421,83.75
"7-2007",53.50919651500485,0.0,0.0,135.8108108108108,74.72118959107806,68.48381601362863,0.0,20.323559150657232,176.3157894736842,83.75
"8-2007",92.42497579864475,112.60504201680673,0.0,135.8108108108108,112.0817843866171,136.96763202725725,168.9075630252101,81.29423660262893,88.1578947368421,41.875
"9-2007",43.780251694094886,0.0,0.0,67.9054054054054,37.36059479553903,102.72572402044294,0.0,81.29423660262893,0.0,0.0
"10-2007",29.186834462729923,56.30252100840337,47.97136038186158,67.9054054054054,37.36059479553903,34.24190800681431,0.0,20.323559150657232,0.0,0.0
"11-2007",48.64472410454987,56.30252100840337,0.0,135.8108108108108,74.72118959107806,102.72572402044294,84.45378151260505,20.323559150657232,0.0,0.0
"12-2007",72.9670861568248,56.30252100840337,95.94272076372316,67.9054054054054,37.36059479553903,136.96763202725725,84.45378151260505,20.323559150657232,88.1578947368421,125.625
"1-2008",53.50919651500485,56.30252100840337,47.97136038186158,0.0,112.0817843866171,0.0,84.45378151260505,101.61779575328616,0.0,0.0
"2-2008",43.780251694094886,56.30252100840337,0.0,0.0,37.36059479553903,68.48381601362863,0.0,81.29423660262893,0.0,41.875
"3-2008",72.9670861568248,56.30252100840337,95.94272076372316,67.9054054054054,37.36059479553903,68.48381601362863,0.0,121.94135490394339,0.0,83.75
"4-2008",87.56050338818977,56.30252100840337,0.0,135.8108108108108,149.44237918215612,68.48381601362863,84.45378151260505,40.647118301314464,0.0,251.25
"5-2008",43.780251694094886,112.60504201680673,0.0,0.0,0.0,68.48381601362863,84.45378151260505,60.970677451971696,0.0,41.875
"6-2008",77.8315585672798,112.60504201680673,95.94272076372316,135.8108108108108,112.0817843866171,102.72572402044294,84.45378151260505,40.647118301314464,0.0,41.875
"7-2008",48.64472410454987,225.21008403361347,143.91408114558473,0.0,37.36059479553903,0.0,0.0,20.323559150657232,0.0,41.875
"8-2008",72.9670861568248,56.30252100840337,0.0,135.8108108108108,112.0817843866171,34.24190800681431,168.9075630252101,81.29423660262893,0.0,83.75
"9-2008",102.15392061955473,0.0,143.91408114558473,203.7162162162162,186.80297397769516,136.96763202725725,84.45378151260505,60.970677451971696,88.1578947368421,41.875
"10-2008",189.7144240077445,112.60504201680673,95.94272076372316,339.52702702702703,74.72118959107806,171.20954003407155,506.7226890756303,203.23559150657232,0.0,293.12499999999994
"11-2008",160.52758954501456,281.51260504201684,143.91408114558473,203.7162162162162,112.0817843866171,136.96763202725725,253.36134453781514,121.94135490394339,88.1578947368421,209.37499999999997
"12-2008",141.06969990319462,281.51260504201684,143.91408114558473,271.6216216216216,112.0817843866171,34.24190800681431,168.9075630252101,40.647118301314464,352.6315789473684,209.37499999999997
