"date","epu_index_rel","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"1-2004",1.2020472558411543,0.0,1.115986604263471,0.0,0.3926110756154461,0.0,0.753321670071851,1.012234865485774,0.0,1.9431516932000568
"2-2004",1.8030708837617315,0.5892325591526639,0.0,2.12105785913784,0.3926110756154461,1.2998104806869597,0.0,1.518352298228661,1.581696815182617,0.9715758466000284
"3-2004",1.5025590698014428,0.5892325591526639,0.0,0.0,0.7852221512308922,0.43327016022898657,0.0,1.7714110146001045,0.7908484075913085,1.4573637699000426
"4-2004",1.5025590698014428,1.767697677457992,0.5579933021317355,1.41403857275856,0.7852221512308922,0.43327016022898657,0.753321670071851,0.506117432742887,0.0,1.4573637699000426
"5-2004",1.3022178604945838,0.0,0.0,1.41403857275856,0.7852221512308922,0.43327016022898657,0.0,1.518352298228661,0.7908484075913085,0.4857879233000142
"6-2004",1.3022178604945838,0.5892325591526639,0.5579933021317355,0.0,0.3926110756154461,0.8665403204579731,0.0,1.2652935818572175,1.581696815182617,0.4857879233000142
"7-2004",2.303923907028879,0.0,0.0,0.70701928637928,1.1778332268463385,1.2998104806869597,1.506643340143702,2.024469730971548,1.581696815182617,1.9431516932000568
"8-2004",1.7029002791083019,0.5892325591526639,1.6739799063952063,1.41403857275856,0.3926110756154461,0.8665403204579731,0.0,1.012234865485774,0.7908484075913085,1.4573637699000426
"9-2004",1.0017060465342953,0.0,0.5579933021317355,0.0,0.3926110756154461,1.7330806409159463,0.0,0.7591761491143305,0.0,0.4857879233000142
"10-2004",1.903241488415161,0.0,1.115986604263471,1.41403857275856,0.0,1.2998104806869597,0.0,1.2652935818572175,1.581696815182617,2.4289396165000707
"11-2004",1.903241488415161,0.5892325591526639,1.115986604263471,0.70701928637928,1.1778332268463385,1.7330806409159463,0.0,1.518352298228661,0.0,0.9715758466000284
