"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"1-2002",129.98891352549887,120.1793721973094,184.06593406593407,180.15364916773362,512.9930394431556,66.04600219058051,0.0,111.25461254612546,26.1038961038961,35.32513181019333
"2-2002",74.27937915742794,120.1793721973094,110.43956043956044,51.47247119078104,93.27146171693735,22.01533406352684,0.0,111.25461254612546,26.1038961038961,141.3005272407733
"3-2002",77.99334811529933,120.1793721973094,73.62637362637362,102.94494238156209,46.635730858468676,0.0,315.7068062827225,37.08487084870848,78.3116883116883,105.97539543057997
"4-2002",103.9911308203991,180.2690582959641,184.06593406593407,128.6811779769526,139.90719257540604,66.04600219058051,0.0,37.08487084870848,78.3116883116883,70.65026362038665
"5-2002",122.5609756097561,270.4035874439462,110.43956043956044,102.94494238156209,93.27146171693735,44.03066812705368,105.23560209424083,74.16974169741697,104.4155844155844,211.95079086115993
"6-2002",204.2682926829268,270.4035874439462,625.8241758241758,102.94494238156209,93.27146171693735,66.04600219058051,315.7068062827225,148.33948339483393,156.6233766233766,247.27592267135327
"7-2002",204.2682926829268,420.627802690583,220.87912087912088,77.20870678617156,139.90719257540604,66.04600219058051,315.7068062827225,296.67896678966787,287.1428571428571,141.3005272407733
"8-2002",152.27272727272725,390.5829596412556,220.87912087912088,128.6811779769526,93.27146171693735,44.03066812705368,210.47120418848166,259.59409594095945,104.4155844155844,0.0
"9-2002",122.5609756097561,300.4484304932735,36.81318681318681,77.20870678617156,93.27146171693735,132.09200438116102,0.0,74.16974169741697,182.72727272727272,70.65026362038665
"10-2002",96.56319290465632,150.22421524663676,147.25274725274724,154.41741357234312,0.0,44.03066812705368,0.0,74.16974169741697,130.5194805194805,70.65026362038665
"11-2002",81.70731707317073,120.1793721973094,36.81318681318681,77.20870678617156,46.635730858468676,88.06133625410736,105.23560209424083,37.08487084870848,104.4155844155844,105.97539543057997
"12-2002",81.70731707317073,30.04484304932735,36.81318681318681,154.41741357234312,93.27146171693735,44.03066812705368,0.0,74.16974169741697,78.3116883116883,176.62565905096665
"1-2003",85.42128603104213,180.2690582959641,36.81318681318681,77.20870678617156,0.0,66.04600219058051,210.47120418848166,37.08487084870848,104.4155844155844,105.97539543057997
"2-2003",74.27937915742794,60.0896860986547,73.62637362637362,25.73623559539052,139.90719257540604,22.01533406352684,0.0,111.25461254612546,182.72727272727272,35.32513181019333
"3-2003",141.13082039911308,330.4932735426009,110.43956043956044,154.41741357234312,0.0,110.07667031763418,210.47120418848166,74.16974169741697,182.72727272727272,70.65026362038665
"4-2003",126.27494456762749,270.4035874439462,73.62637362637362,51.47247119078104,233.1786542923434,110.07667031763418,105.23560209424083,111.25461254612546,156.6233766233766,35.32513181019333
"5-2003",100.27716186252772,210.3139013452915,36.81318681318681,77.20870678617156,46.635730858468676,110.07667031763418,210.47120418848166,37.08487084870848,156.6233766233766,35.32513181019333
"6-2003",51.99556541019955,120.1793721973094,73.62637362637362,102.94494238156209,0.0,22.01533406352684,105.23560209424083,0.0,0.0,70.65026362038665
"7-2003",44.56762749445676,90.13452914798205,36.81318681318681,77.20870678617156,0.0,22.01533406352684,0.0,0.0,52.2077922077922,70.65026362038665
"8-2003",85.42128603104213,120.1793721973094,73.62637362637362,77.20870678617156,93.27146171693735,66.04600219058051,210.47120418848166,74.16974169741697,78.3116883116883,70.65026362038665
"9-2003",55.709534368070955,120.1793721973094,36.81318681318681,25.73623559539052,46.635730858468676,44.03066812705368,0.0,0.0,78.3116883116883,105.97539543057997
"10-2003",51.99556541019955,210.3139013452915,0.0,25.73623559539052,46.635730858468676,22.01533406352684,0.0,37.08487084870848,26.1038961038961,70.65026362038665
"11-2003",48.28159645232816,30.04484304932735,0.0,77.20870678617156,233.1786542923434,22.01533406352684,0.0,37.08487084870848,26.1038961038961,35.32513181019333
"12-2003",63.13747228381374,90.13452914798205,110.43956043956044,77.20870678617156,93.27146171693735,22.01533406352684,105.23560209424083,74.16974169741697,26.1038961038961,35.32513181019333
"1-2004",44.56762749445676,90.13452914798205,110.43956043956044,0.0,0.0,44.03066812705368,0.0,111.25461254612546,26.1038961038961,0.0
"2-2004",85.42128603104213,210.3139013452915,73.62637362637362,77.20870678617156,139.90719257540604,0.0,0.0,111.25461254612546,52.2077922077922,105.97539543057997
"3-2004",70.56541019955654,180.2690582959641,0.0,25.73623559539052,93.27146171693735,110.07667031763418,105.23560209424083,74.16974169741697,52.2077922077922,0.0
