"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"3-2007",44.56762749445676,119.40594059405942,0.0,94.66248037676611,27.87794729542302,0.0,45.06726457399103,55.16925892040256,0.0,55.83333333333334
"4-2007",33.425720620842576,39.8019801980198,0.0,31.5541601255887,0.0,0.0,0.0,91.9487648673376,78.36257309941521,0.0
"5-2007",51.99556541019955,159.2079207920792,100.0,31.5541601255887,55.75589459084604,27.346938775510203,0.0,55.16925892040256,39.18128654970761,0.0
"6-2007",29.711751662971174,0.0,50.0,63.1083202511774,0.0,0.0,135.2017937219731,18.38975297346752,0.0,55.83333333333334
"7-2007",40.853658536585364,79.6039603960396,100.0,63.1083202511774,27.87794729542302,27.346938775510203,0.0,55.16925892040256,0.0,0.0
"8-2007",77.99334811529933,79.6039603960396,0.0,0.0,111.51178918169208,27.346938775510203,225.33632286995518,91.9487648673376,78.36257309941521,111.66666666666669
"9-2007",40.853658536585364,39.8019801980198,0.0,31.5541601255887,83.63384188626907,27.346938775510203,0.0,91.9487648673376,0.0,0.0
"10-2007",25.997782705099777,79.6039603960396,0.0,31.5541601255887,27.87794729542302,0.0,0.0,55.16925892040256,0.0,0.0
"11-2007",44.56762749445676,79.6039603960396,50.0,31.5541601255887,27.87794729542302,0.0,90.13452914798206,55.16925892040256,39.18128654970761,55.83333333333334
"12-2007",63.13747228381374,79.6039603960396,50.0,94.66248037676611,27.87794729542302,27.346938775510203,90.13452914798206,73.55901189387008,78.36257309941521,55.83333333333334
"1-2008",55.709534368070955,0.0,0.0,63.1083202511774,83.63384188626907,54.69387755102041,45.06726457399103,0.0,156.72514619883043,167.50000000000003
"2-2008",37.13968957871397,39.8019801980198,0.0,31.5541601255887,83.63384188626907,27.346938775510203,0.0,36.77950594693504,78.36257309941521,0.0
"3-2008",55.709534368070955,39.8019801980198,0.0,63.1083202511774,139.3897364771151,27.346938775510203,45.06726457399103,55.16925892040256,39.18128654970761,55.83333333333334
"4-2008",81.70731707317073,39.8019801980198,50.0,94.66248037676611,111.51178918169208,27.346938775510203,180.26905829596413,110.33851784080512,78.36257309941521,0.0
"5-2008",48.28159645232816,39.8019801980198,0.0,31.5541601255887,83.63384188626907,54.69387755102041,90.13452914798206,55.16925892040256,39.18128654970761,0.0
"6-2008",85.42128603104213,119.40594059405942,50.0,31.5541601255887,55.75589459084604,54.69387755102041,270.4035874439462,55.16925892040256,78.36257309941521,167.50000000000003
"7-2008",48.28159645232816,39.8019801980198,0.0,63.1083202511774,0.0,27.346938775510203,45.06726457399103,91.9487648673376,39.18128654970761,111.66666666666669
"8-2008",63.13747228381374,39.8019801980198,0.0,31.5541601255887,55.75589459084604,82.04081632653062,90.13452914798206,91.9487648673376,78.36257309941521,55.83333333333334
"9-2008",103.9911308203991,119.40594059405942,0.0,126.2166405023548,55.75589459084604,109.38775510204081,225.33632286995518,110.33851784080512,78.36257309941521,111.66666666666669
"10-2008",196.84035476718404,39.8019801980198,50.0,189.32496075353222,167.26768377253813,355.51020408163265,585.8744394618834,128.72827081427263,117.5438596491228,167.50000000000003
"11-2008",155.98669623059865,119.40594059405942,200.0,94.66248037676611,111.51178918169208,246.12244897959184,225.33632286995518,55.16925892040256,313.45029239766086,167.50000000000003
"12-2008",133.7028824833703,79.6039603960396,200.0,157.77080062794352,27.87794729542302,191.42857142857142,180.26905829596413,73.55901189387008,274.2690058479532,111.66666666666669
"1-2009",89.13525498891352,119.40594059405942,0.0,94.66248037676611,55.75589459084604,82.04081632653062,270.4035874439462,36.77950594693504,195.906432748538,0.0
"2-2009",89.13525498891352,119.40594059405942,150.0,94.66248037676611,55.75589459084604,109.38775510204081,135.2017937219731,55.16925892040256,117.5438596491228,0.0
"3-2009",51.99556541019955,0.0,50.0,63.1083202511774,27.87794729542302,54.69387755102041,135.2017937219731,73.55901189387008,0.0,55.83333333333334
