"newspaper","date","epu_uruguay","eu_uruguay","pol_impositiva","pol_gasto_gub","pol_fiscal","pol_monetaria","pol_salud","pol_seguridad_nacional","pol_regulacion_financiera","pol_regulacion","pol_deuda_crisis","pol_prog_derechos","pol_comercial"
"EPU Final","10-2006",59.733107934069615,58.47229187011269,9.762366287477063,25.645576749437435,8.157044978555348,51.10132144061403,101.44083531993435,74.53090227308161,24.401481092582433,77.16468633836075,57.66470811832501,69.26760501589068,131.5071944199176
"EPU Final","11-2006",63.065528680074536,61.96133818249883,84.88112788747596,69.68166758047752,35.46164718777342,51.266784719978936,165.37510467971094,64.80259868476357,0.0,125.79862971885204,47.00428141840713,56.462160402600304,129.93402254886192
"EPU Final","12-2006",57.74178770003644,65.41170152788901,53.27292798916463,27.989422301556623,17.805095893784948,51.481535151022264,0.0,65.07404902198077,26.63162407134092,84.21705675770826,20.978300770134485,53.99873680109419,143.5261306959192
"EPU Final","01-2007",44.1485208847262,48.84382515505859,31.567064813737414,27.6420545181977,26.37618380053362,42.36884521329586,0.0,48.19982683294139,52.60221497656356,83.1718657562023,20.717945777500248,39.99643179005454,64.42948805215286
"EPU Final","02-2007",50.0336355328044,51.42642854943012,22.896024369811183,45.11061147538115,28.69651093519595,46.09605541004653,178.4345953520449,34.95999442138329,28.614830119206733,45.24426985387518,28.175643321590204,52.217927395951726,42.058430948610756
"EPU Final","03-2007",59.098720372905674,62.53044347005335,39.77106152083762,65.2987055471639,16.615558570390643,60.052643615220525,206.63072780876462,0.0,24.85239687680926,39.295307577423934,29.365148092949443,68.02804613843605,85.23284016451466
"EPU Final","04-2007",57.38703413789939,58.98452469681997,32.82629070775432,0.0,54.856685745497764,61.68254328940759,227.39885336482737,50.122541864994574,27.35027172911273,21.622408197667372,26.930493655833576,63.774260956442845,53.5996898648962
"EPU Final","05-2007",51.83076203357451,49.327390649453385,76.86522467008041,86.53872405481282,64.22552447400999,44.21458376065687,57.05051688126606,33.533055873571726,0.0,21.69878248094014,43.24098730170578,47.30399545279527,26.894506865098034
"EPU Final","06-2007",44.66114143249596,47.43452559799153,51.09375781575834,26.84449341266899,34.15352945002138,53.49028022235202,159.27470819590857,15.603036224591081,51.08447393085556,40.386046575190264,15.090125407881619,36.25291380123132,12.514098519406462
"EPU Final","07-2007",52.38085601215723,58.78970054459225,82.65566256989445,54.28376880641631,34.53189203624761,58.24308094202924,53.679733018266596,78.87945565533674,51.650402371743915,40.83345477210892,30.51459628270301,60.21816294890117,37.95819986647145
"EPU Final","08-2007",68.94387190796854,75.01271104274208,53.29322243792241,28.000084938623882,17.811878787458767,81.54348301032077,221.5081402109957,65.09883913589391,53.283538903879055,42.12456972299846,36.72601188158211,62.12220391071404,65.26400332597123
"EPU Final","09-2007",48.65224506971041,50.60190061271102,49.696166571774896,26.110203539569333,24.9144840943584,52.027135789982175,103.27866217652995,45.52871742408212,49.687136633279756,58.922022481103525,39.13962189866654,42.81725769581611,12.17179458122021
"EPU Final","10-2007",52.536058548489535,51.205485374921466,51.812855147980116,27.222304801439883,43.29276094174006,41.72546645264952,161.51635223718435,15.822634512196437,25.90172030049676,81.908885572497,51.00834983553071,44.64095570878605,50.7608914757554
"EPU Final","11-2007",36.124728284246366,43.318726717067975,72.32370474865762,0.0,8.632973009061903,33.28176053830243,0.0,0.0,0.0,20.41672738605446,20.343064188468674,44.5090769622313,25.305466577647632
"EPU Final","12-2007",92.87256094342325,79.5482223891185,110.67619374964107,43.61168292952197,101.72428797228478,111.41095670703491,115.00373181445089,84.49587259282117,55.32804178112441,43.74090012771794,70.82251104537688,89.74726762004643,94.87547951856972
"EPU Final","01-2008",42.87184884984585,48.4050405029138,33.440966270807884,43.92443603419582,37.25592176659703,53.860761476726864,57.91422988584299,85.10181908950275,0.0,0.0,43.89563173097463,42.37072196404582,68.25418674528862
"EPU Final","02-2008",68.59617278875359,71.81135463565145,65.39682535233953,0.0,27.321493075815702,57.053520548811775,56.62824971307593,149.78185377731725,27.243726065968545,21.53817598809329,42.920933246882086,58.00183754641879,53.39088702163598
"EPU Final","03-2008",81.22065292838123,75.75182505984692,82.59466208091295,13.56092674610474,69.0128144901539,95.61444526603451,0.0,94.58549044191228,77.41842599041468,20.401659690566593,71.14817799937494,81.10371158726704,63.21697739139279
"EPU Final","04-2008",93.92157330347698,94.6432163966922,84.27392102382309,55.34655343666242,96.82191264831927,89.07507333829923,54.73069164663627,96.5085388168608,0.0,145.71516729293987,46.668030911272446,90.76097922720055,77.40271478795533
"EPU Final","05-2008",67.05497926455844,60.62547946487274,85.2366847826634,27.989422301556623,62.3178356282473,90.09268651428896,55.35594707291162,16.268512255495192,79.89487221402277,84.21705675770826,73.42405269547069,56.69867364114891,26.095660126530763
"EPU Final","06-2008",109.63841973991012,115.11388942498613,80.92246357168261,66.43187180394766,59.16364293556668,134.40849822599682,52.55412762598189,61.780351674519714,25.28367491371701,139.92027633045853,114.51983097564919,102.53122403447097,123.87419286382824
"EPU Final","07-2008",68.30905989272487,75.44558835434957,102.8259528846353,40.5183147540726,94.50900404040279,82.80687939886343,0.0,78.50259680803083,128.5090863861471,40.63836660156963,60.737616121690365,78.17016694579567,12.592282890898527
"EPU Final","08-2008",76.12899937255965,78.54460727349112,79.17634744933643,51.998742811381454,66.15660674507147,71.73178880787997,51.420133361678786,30.2236386154442,24.738112773732315,78.22921508515807,77.94696543667939,67.71521819368908,84.84089572796047
"EPU Final","09-2008",87.71100566779359,92.71015006662621,42.699644074642144,14.021408425007191,53.51718636064013,90.26455352404531,55.4615478876253,81.49773594607093,133.4121419521962,63.2832862587968,94.58244189266664,83.85771018752145,39.2181630058774
"EPU Final","10-2008",153.75721073350275,159.58675679986618,144.86138495515152,81.54610535934285,121.04041150871113,154.15584684244405,161.2774227220406,142.19305423312628,310.36084975447307,163.57543716401028,188.45170667786675,152.0791347023124,139.38595384892153
"EPU Final","11-2008",100.64379032277691,109.71484469680142,62.80346078543045,41.24591636581801,52.476073868775835,84.29387162151417,108.76522036174029,127.85967282582979,235.47018454997053,144.7884340927977,87.59009567717393,84.87882250036564,102.54725550657656
"EPU Final","12-2008",110.85623377819347,121.60493002466438,66.74896647294457,58.449481482216854,46.477317909621526,89.58947071344231,57.79909225187512,135.89220893178648,166.8420949773549,109.91749057939457,98.56881916528,121.221259684015,68.1184925370475
"EPU Final","01-2009",96.14325719286403,94.35900253363906,114.57388116260961,15.049185701041706,86.16004020346303,69.20071217577008,357.1614668635526,104.96588005634001,171.8295941310596,67.9219874219109,56.39743839309291,101.61801595799686,84.18575367600711
"EPU Final","02-2009",69.51443192061568,73.97550741267725,72.29700718322808,31.65384279237196,50.34041969969775,53.369782671993576,125.2064746024685,91.99206111742116,90.35483825754685,47.62144510028895,41.518424284734294,82.44225746492637,73.78036551708634
"EPU Final","03-2009",109.74650528504586,115.07052982090667,86.5886012531041,71.08338777938849,45.21874450394513,130.74517534485923,112.46786616128891,82.63271408690596,108.21608481445455,128.32920176735507,69.260854128709,131.65247149524797,66.27389119175028
"EPU Final","04-2009",97.9857409135981,113.04563410653144,80.07056110358334,60.09830168756148,76.46145840896037,69.08754666117358,0.0,139.72563592127682,171.54859724777086,67.81091303528473,78.82729451279887,104.35046161545871,98.05609657520206
"EPU Final","05-2009",71.58926572722208,84.5199862884384,33.20285812489232,29.074455286347977,36.99065017173992,62.39013575593955,0.0,16.899174518564234,0.0,87.48180025543589,38.13519825520294,84.13806339379352,81.32183958734548
"EPU Final","06-2009",94.63193634219023,104.69627657178621,101.49555663812309,59.250482034572904,28.26855007078553,95.35807931742153,58.591179771650914,86.09656022355982,112.7523495547622,133.70857983418495,66.6130808009349,102.87836723555503,96.67279815515688
"EPU Final","07-2009",99.38474051555173,98.47922033351428,44.587955027743845,161.05626545871806,139.70970662473886,107.72152295345373,115.82845977168598,119.14254672530386,111.44963316548407,154.19102961356506,49.38258569734646,112.98859190412217,95.55586144340408
"EPU Final","08-2009",73.56815599935668,80.04405141756014,45.49421427627522,14.939069708107253,47.51644493605617,68.69436550131323,0.0,104.19783703153752,28.42871740298425,67.42499727004326,44.78781936778306,54.760426299873856,13.92829339273776
"EPU Final","09-2009",81.8625641788612,83.75183990572928,52.029645336883796,85.42564268234274,97.81627995204866,83.8000999885848,67.58006369756667,0.0,32.51261962405451,102.81450071861548,96.04082605016241,62.62698684225461,31.858300089386233
"EPU Final","10-2009",72.38692910741797,74.40197375252858,35.49125807176651,62.156636755930386,69.19519507812998,90.50809425035604,0.0,54.191686912808095,59.14134867766702,93.51120128784011,104.82054131106945,53.96220488613362,43.46334259551995
"EPU Final","11-2009",80.35838822659075,77.88595228587276,60.48193207935423,111.21953323545478,40.429037455321456,68.18947824946615,0.0,92.35000688052396,30.235471167895053,23.903371276020522,53.58853873771709,67.43655474433233,29.626979460557624
"EPU Final","12-2009",98.03889222030503,102.2284199998432,60.95630017409427,80.06560235717615,40.74612794516711,98.17756812388123,63.33974597536641,55.84459239598742,60.94522423646297,72.2725460933797,120.01964667183697,95.76952435794932,29.85934792691494
"EPU Final","01-2010",106.48010461106392,106.72750541322212,64.79606711419468,119.15274681501015,64.9692197550893,104.36198186396824,67.32965123365722,79.14981599431289,194.3528804391142,153.65029484419307,108.4429484692385,85.38253251115117,63.48050346666955
"EPU Final","02-2010",66.48352906370621,67.11398568557668,81.49206343662892,35.679719885382376,45.394351278717735,54.68871816609403,0.0,20.738404457733193,101.84657011360378,53.6781531664422,73.54116456870203,75.71881122506828,133.06253105295104
