"newspaper","date","epu_news_rel","eu_news_rel","pol_impositiva_rel","pol_gasto_gub_rel","pol_fiscal_rel","pol_monetaria_rel","pol_salud_rel","pol_seguridad_nacional_rel","pol_regulacion_financiera_rel","pol_regulacion_rel","pol_deuda_crisis_rel","pol_prog_derechos_rel","pol_comercial_rel"
"el_observador","09-2007",0.00994671403197158,0.012078152753108348,0.0017761989342806395,0.0007104795737122557,0.0010657193605683837,0.004618117229129663,0.0007104795737122557,0.0010657193605683837,0.0007104795737122557,0.0010657193605683837,0.002841918294849023,0.006039076376554174,0.00035523978685612787
"el_observador","10-2007",0.01074074074074074,0.012222222222222223,0.001851851851851852,0.0007407407407407407,0.001851851851851852,0.003703703703703704,0.0011111111111111111,0.00037037037037037035,0.00037037037037037035,0.0014814814814814814,0.003703703703703704,0.006296296296296296,0.0014814814814814814
"el_observador","11-2007",0.007385524372230428,0.0103397341211226,0.00258493353028065,0.0,0.00036927621861152144,0.0029542097488921715,0.0,0.0,0.0,0.00036927621861152144,0.0014771048744460858,0.006277695716395864,0.0007385524372230429
"el_observador","12-2007",0.0189873417721519,0.0189873417721519,0.003955696202531646,0.0011867088607594937,0.00435126582278481,0.009889240506329115,0.0007911392405063291,0.001977848101265823,0.0007911392405063291,0.0007911392405063291,0.005142405063291139,0.012658227848101266,0.002768987341772152
"el_observador","01-2008",0.008764940239043825,0.011553784860557768,0.001195219123505976,0.001195219123505976,0.0015936254980079682,0.004780876494023904,0.00039840637450199205,0.00199203187250996,0.0,0.0,0.0031872509960159364,0.00597609561752988,0.00199203187250996
"el_observador","02-2008",0.014024152707440592,0.017140631086871836,0.002337358784573432,0.0,0.001168679392286716,0.00506427736657577,0.00038955979742890534,0.003506038176860148,0.00038955979742890534,0.00038955979742890534,0.0031164783794312427,0.008180755746007013,0.0015582391897156214
"el_observador","03-2008",0.016605166051660517,0.01808118081180812,0.002952029520295203,0.00036900369003690036,0.002952029520295203,0.008487084870848708,0.0,0.002214022140221402,0.001107011070110701,0.00036900369003690036,0.0051660516605166054,0.011439114391143911,0.0018450184501845018
"el_observador","04-2008",0.019201807228915662,0.022590361445783132,0.0030120481927710845,0.0015060240963855422,0.004141566265060241,0.007906626506024096,0.00037650602409638556,0.002259036144578313,0.0,0.0026355421686746986,0.00338855421686747,0.012801204819277108,0.002259036144578313
"el_observador","05-2008",0.013709063214013708,0.014470677837014471,0.0030464584920030465,0.0007616146230007616,0.0026656511805026656,0.007996953541507998,0.0003808073115003808,0.0003808073115003808,0.0011424219345011425,0.0015232292460015233,0.005331302361005331,0.007996953541507998,0.0007616146230007616
"el_observador","06-2008",0.022415039768618944,0.0274765003615329,0.0028922631959508315,0.0018076644974692696,0.0025307302964569776,0.01193058568329718,0.00036153289949385393,0.0014461315979754157,0.00036153289949385393,0.0025307302964569776,0.008315256688358641,0.014461315979754157,0.0036153289949385392
"el_observador","07-2008",0.01396545387725101,0.01800808526277104,0.003675119441381845,0.0011025358324145535,0.00404263138552003,0.00735023888276369,0.0,0.0018375597206909224,0.0018375597206909224,0.000735023888276369,0.004410143329658214,0.011025358324145534,0.0003675119441381845
"el_observador","08-2008",0.01556420233463035,0.01874778917580474,0.002829854969932791,0.0014149274849663955,0.002829854969932791,0.006367173682348779,0.00035373187124159886,0.0007074637424831977,0.00035373187124159886,0.0014149274849663955,0.005659709939865582,0.00955076052352317,0.002476123098691192
"el_observador","09-2008",0.017932086989698587,0.022128958412819536,0.0015261350629530714,0.00038153376573826786,0.002289202594429607,0.008012209080503624,0.00038153376573826786,0.0019076688286913392,0.0019076688286913392,0.0011446012972148034,0.006867607783288821,0.011827546737886304,0.0011446012972148034
"el_observador","10-2008",0.03143491124260355,0.03809171597633136,0.005177514792899409,0.0022189349112426036,0.005177514792899409,0.013683431952662722,0.0011094674556213018,0.0033284023668639054,0.004437869822485207,0.0029585798816568047,0.013683431952662722,0.021449704142011833,0.0040680473372781065
"el_observador","11-2008",0.0205761316872428,0.026187803965581742,0.002244668911335578,0.001122334455667789,0.002244668911335578,0.0074822297044519264,0.0007482229704451926,0.0029928918817807705,0.003367003367003367,0.002618780396558174,0.006359895248784137,0.011971567527123082,0.0029928918817807705
"el_observador","12-2008",0.022664015904572565,0.029025844930417495,0.002385685884691849,0.0015904572564612327,0.0019880715705765406,0.007952286282306162,0.00039761431411530816,0.0031809145129224653,0.002385685884691849,0.0019880715705765406,0.007157057654075547,0.01709741550695825,0.0019880715705765406
"el_observador","01-2009",0.019656019656019656,0.02252252252252252,0.004095004095004095,0.0004095004095004095,0.0036855036855036856,0.006142506142506142,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.0012285012285012285,0.004095004095004095,0.014332514332514333,0.002457002457002457
"el_observador","02-2009",0.014211886304909561,0.01765719207579673,0.002583979328165375,0.0008613264427217916,0.002153316106804479,0.004737295434969853,0.0008613264427217916,0.002153316106804479,0.0012919896640826874,0.0008613264427217916,0.0030146425495262705,0.011627906976744186,0.002153316106804479
"el_observador","03-2009",0.02243713733075435,0.02746615087040619,0.003094777562862669,0.0019342359767891683,0.0019342359767891683,0.01160541586073501,0.0007736943907156673,0.0019342359767891683,0.0015473887814313346,0.0023210831721470018,0.005029013539651838,0.018568665377176014,0.0019342359767891683
"el_observador","04-2009",0.020032706459525755,0.02698282910874898,0.0028618152085036794,0.001635322976287817,0.003270645952575634,0.006132461161079314,0.0,0.003270645952575634,0.0024529844644317253,0.0012264922322158627,0.005723630417007359,0.014717906786590351,0.0028618152085036794
"el_observador","05-2009",0.014636075949367089,0.020174050632911392,0.0011867088607594937,0.0007911392405063291,0.0015822784810126582,0.005537974683544304,0.0,0.00039556962025316455,0.0,0.0015822784810126582,0.002768987341772152,0.011867088607594937,0.0023734177215189874
"el_observador","06-2009",0.019347037484885126,0.024989923417976623,0.0036275695284159614,0.0016122531237404273,0.0012091898428053204,0.008464328899637243,0.00040306328093510683,0.002015316404675534,0.0016122531237404273,0.0024183796856106408,0.0048367593712212815,0.014510278113663845,0.0028214429665457475
"el_observador","07-2009",0.020318725099601594,0.02350597609561753,0.0015936254980079682,0.004382470119521913,0.00597609561752988,0.009561752988047808,0.0007968127490039841,0.0027888446215139444,0.0015936254980079682,0.0027888446215139444,0.0035856573705179283,0.01593625498007968,0.0027888446215139444
