"newspaper","date","epu_news_avg","eu_news_avg","pol_impositiva_avg","pol_gasto_gub_avg","pol_fiscal_avg","pol_monetaria_avg","pol_deuda_crisis_avg","pol_prog_derechos_avg","pol_comercial_avg","otras_politicas_avg","autoridades_intls_avg"
"Promedio","02-2005",1.1774575851776776,1.2188476925686638,1.2090100177013665,1.0318695992801294,0.636065846238173,0.8167492471480804,0.8534984216450795,1.5119687938730866,0.0,1.4038141970296698,0.28472672046322856
"Promedio","03-2005",1.0042643681699606,1.1550737446527648,0.0,0.0,0.3013924394900007,0.38700717780310884,0.16176813952318628,1.1144449767592521,0.0,0.9312535535590709,0.0
"Promedio","04-2005",1.4098833054088449,1.326766968255082,0.7423918307772969,0.4752141523128993,0.8787956118083138,1.1284297979311966,0.9433622912633653,1.5473724569788756,0.7123532823887742,1.6809218652146964,1.0490175673372653
"Promedio","05-2005",2.204932980018414,2.0749463688814607,1.1320093796839923,0.0,0.8933331736248284,2.485376741321578,0.9589679536498561,2.8313460292213968,1.086206183692064,2.497372684012749,0.7997782817974559
"Promedio","06-2005",1.7401967998970296,1.6376076115725409,1.1167681273259458,0.9531427061485978,1.4688423866617948,2.0746963740285387,1.8921130248268885,2.0173292325705017,0.7143877470875589,1.6857225396563542,0.2630033843854547
"Promedio","07-2005",0.8561265268060256,0.9063625628181122,1.465113705379844,0.0,0.2890511994948261,0.7423204719162,0.46543245923832843,0.9161240062434548,0.0,0.8931211318557288,0.2587801265069247
"Promedio","08-2005",1.2857382505670076,1.310768974264868,1.8336004019801,0.0,0.28939973389936163,1.300627217524395,0.6213248960142957,1.3758429860645773,0.35188190677484066,1.5329109366922054,0.5181843208430462
"Promedio","09-2005",1.715940459610695,1.7097683786292446,1.0364250965830721,0.44228564422003275,0.0,1.2252784995080253,0.8779948928153548,1.584167228011921,0.6629929451388137,1.6847896550190236,0.4881645551902684
"Promedio","10-2005",1.1400273583074536,1.072819740546409,0.6503204276730562,0.0,0.25660247253799423,0.823734985541364,0.5509110268294968,1.084373912830813,0.3120036293855323,1.1326569287509525,0.22972961337446524
"Promedio","11-2005",2.070496289586223,1.9484350757108242,1.4173197048936665,0.0,0.5592439129643587,1.974788665143281,1.5008313993044349,1.9201840578758442,1.3599723247468793,1.9748258436195247,0.5006767340805821
"Promedio","12-2005",2.149809655517953,2.1242263451423957,1.1037091451918926,0.0,0.5806665628561385,2.050435811590302,1.0908260472767113,2.3004686487423847,0.3530170096999208,2.43493836691243,1.2996397079208657
"Promedio","01-2006",1.198830895391042,1.1281566541191557,0.7460339820321323,0.4775455381787026,0.2943689852582223,1.3229601460346256,0.47399519867648243,1.088474672721935,0.7158480654585475,1.0394882557890996,0.5270820074642268
"Promedio","02-2006",0.3423498252794001,0.32216740068206584,0.0,0.0,0.0,0.19789386724563932,0.0,0.32563711466216405,0.3747783322156693,0.40816378536924297,0.2759508968873071
"Promedio","03-2006",1.1843054806649793,1.1144875508786167,1.1054921971227356,0.9435188904564673,0.8724069522717428,1.3069307420035114,0.6243361636848013,1.075286368932897,1.4143492472630106,1.283616858673333,0.7810435724500195
"Promedio","04-2006",1.4765629163591567,1.6032872773611118,0.7775028206436283,0.0,0.613571826111301,1.3787646004263718,0.6586520414501781,1.4584990836509026,0.3730218082896478,1.3541692978590423,0.5493151215413289
"Promedio","05-2006",0.762580621573185,0.820142267258745,1.1185936575708597,0.0,0.0,0.3778341429389567,0.15793383135304126,0.9325970165723113,1.0733332865416472,0.9091805228658033,0.7902999122951567
"Promedio","06-2006",1.1807472452112235,1.1111390827839838,1.2434746985012577,0.39798173301025774,0.4906484074559535,0.787529938476684,0.5266972201988306,1.2958914818582883,0.5965807046376855,1.0828740518143687,0.0
"Promedio","07-2006",0.5584701060423733,0.7007290949658341,0.31857526537196157,0.0,0.0,0.6456425612930357,0.26987715455369554,0.3984051849777314,0.30568512013121635,0.5548595220103303,0.225077267852217
"Promedio","08-2006",1.1817202687147081,1.112054743987153,0.0,0.0,0.5319737997352137,0.8538604984961461,0.42829414701244034,1.2645354079529623,1.2936567182206185,1.2914883177992942,0.9525250020373098
"Promedio","09-2006",1.0517720122404908,0.9897672797616408,0.9817785796541941,0.0,0.5165183199007258,1.1606745040174657,0.5544678412064448,1.3642186152274305,0.6280360000400312,1.1399696348906643,0.46242560626165674
"Promedio","10-2006",1.209174167723287,1.22542017584395,0.31835295185809415,0.0,0.25123047381075075,1.4516820184830153,0.5393776487381604,1.1943814896471279,1.5273590091692315,1.108944641338162,0.8996808026919043
"Promedio","11-2006",1.5163617592959397,1.5220994523945004,1.0379972241470965,0.4429565363614359,0.27304760634873404,0.8765264958016941,0.43966335076324453,1.586570212051378,1.6599965567990207,1.4462959463368246,0.7333575598734351
"Promedio","12-2006",0.6090854469555816,0.7642376724989143,0.347448423467364,0.0,0.0,0.8801981604832702,0.0,0.7241891658899612,1.3335600671070884,0.6051476279655698,0.4909530046677452
"Promedio","01-2007",0.9022894229251733,0.9434412034515555,0.6862727040430973,0.439291608268186,0.2707884685752583,0.5215645812927568,0.14534188992888003,1.1443223766089736,0.3292524197276433,1.0757472011536875,0.7272899155269832
"Promedio","02-2007",0.9816643107847938,0.923792612103076,0.37332224223621024,0.4779363283081451,0.0,0.37829793280344803,0.1581276944848167,1.0893654048600054,0.35821693291972323,1.170381263448304,0.26375666740128867
"Promedio","03-2007",1.136786342363438,1.0697697910352606,1.6211790334493565,1.2452839940139728,0.2558729701285045,1.4785076989951391,0.4120086197450874,1.486775284001238,0.6222332509280764,1.2423805530499963,0.45815301714907564
"Promedio","04-2007",0.8340286188008641,0.8829679874774804,1.0704726945936227,0.0,0.8447710652424072,0.5423700514890264,0.15113965010594133,0.8924774734268461,0.3423864622822853,0.870068337681901,0.5042012476564328
"Promedio","05-2007",0.7323527397918304,0.6891786153784852,1.0742537990878702,0.4584287230710779,1.1303399339742728,0.5442858012784303,0.15167350287319153,0.8956298663863601,0.0,0.7484070664227249,0.25299108914001156
"Promedio","06-2007",0.5841703373649954,0.732975941556665,0.6664715558986836,0.0,0.0,0.8441929764167523,0.14114831458031118,0.13891312999467043,0.0,0.3482361587372358,0.23543509683299835
"Promedio","07-2007",0.8859629156418153,1.019007081231704,1.3477098375558314,0.8626856620274052,0.26588867723102355,0.8535451881200397,0.28542399211291875,1.1236163956437448,0.32329475038988315,1.0562820560811135,0.4760866286032123
"Promedio","08-2007",1.6248466120181408,1.6246237226522158,1.73790392385771,0.0,0.0,1.5849602533227891,0.5888976538223116,1.5938231044493272,1.000551067492347,1.8161344811858127,0.7367100515757137
"Promedio","09-2007",0.9469854255212299,0.8911581385355901,0.972361875693035,0.8298944130622425,0.5115641477382676,0.9853216494901886,0.41186225789082626,0.8106802485088617,0.0,1.0161320809476573,0.22899513148445805
"Promedio","10-2007",0.5923919939649471,0.5574689244394858,0.675851525944665,0.43262088384633574,0.26667649553393025,0.1712148421799309,0.28626969283029036,0.5634728147043075,0.0,0.4708496803074329,0.23874862782546274
"Promedio","11-2007",0.984403239602017,1.1116440886164045,1.6846372969447891,0.0,0.0,0.6828361504960317,0.28542399211291875,1.264068445099213,0.6465895007797663,1.173646728979015,0.0
"Promedio","12-2007",1.7926419121170276,1.6869609461875263,2.5264228323485303,0.4620555325890453,0.8544618725572924,1.645775579498545,0.7643672573593592,1.8054310914180742,1.038942465256096,1.7600986862758075,0.25499260092118253
"Promedio","01-2008",1.3806745676075463,1.399224790425801,1.0905174024206747,0.4653690782410783,0.5737263250530771,1.2892272976895198,1.0777882857554757,1.0607207368437663,1.3951907315630336,1.3928521419452946,2.3113910980712133
"Promedio","02-2008",0.7269321312775939,0.781802932599201,0.3554341877776774,0.0,0.2804933922639703,0.9004286596918845,0.30110174158230774,0.444500369994633,0.3410526622733944,0.8666789012281343,0.5022370822974285
"Promedio","03-2008",1.2787797655700888,1.2033923276645726,1.0100364133121378,0.4310244968210725,0.5313848988498979,1.194081371660773,0.5704266942005786,1.2631355532578112,0.0,1.055502512128286,0.9514705463154973
"Promedio","04-2008",2.0073523891884504,1.983464358416092,1.7176196536620818,0.43978779607872986,1.0843773161771262,1.392409861101848,1.0185423935415074,2.4344316825044916,0.6592486325721413,2.1539245541172103,0.48540760175357645
"Promedio","05-2008",1.2181708939111633,1.1463565087483716,1.389793693869456,0.44481202832639244,0.8225741103674165,1.2322774246765782,0.883010095935016,1.30354049860193,0.0,1.3313247815242533,0.4909530046677452
"Promedio","06-2008",1.9275227569358366,1.995279230640242,0.6597249168657251,0.8445960856002216,0.5206265639491047,1.1699061884311983,1.25747533184672,1.6500830799366926,1.8990936747414393,1.8384586215908443,0.0
"Promedio","07-2008",0.8817300902455112,1.0141386166760216,1.005953208407164,0.4292820236622957,0.264618352790008,0.3397868973802378,0.14203016733586624,1.1182481438453735,0.32175015952069225,0.9344315595957876,0.7107180762169233
"Promedio","08-2008",1.2258553819225118,1.242325512546431,1.2909792147510404,0.8263716918182572,0.7640890038290893,1.1446623690133337,0.5468186562729281,0.807239087213458,0.6193719024094825,0.899394507838747,0.456046193936151
"Promedio","09-2008",2.23757372768141,2.488510650874469,1.3924449599775626,0.4456605823674577,0.8241433093570527,1.7637545741541911,1.032143684565526,2.1767120369634165,0.6680520290391481,2.3039477870823455,1.2297239510277556
"Promedio","10-2008",3.844851883907109,4.1748319970042855,2.024555236742525,0.8639618242493391,1.5976920220597894,2.906346618364952,2.8584621695332246,3.3758356502255116,1.9426379823723452,4.113840124727479,1.430372696291604
"Promedio","11-2008",3.1913373412253043,3.3785995420574895,2.3893740816225533,0.4369907917639755,0.5387403950180409,1.902387135332566,1.1566452235567286,2.2766578371891213,1.6376397008151955,2.9725358605267234,2.893922761520761
"Promedio","12-2008",3.39182692369592,3.491107578497774,1.0883493757757032,1.3933316736204056,0.8588785740854217,1.6542825705655355,1.6903001743657304,2.873375287706857,0.3481042481335203,3.791135596908754,1.7941745788871755
"Promedio","01-2009",2.18326287702069,2.2600091531330504,2.2417679607501175,0.0,0.8845534864147565,1.135823277360721,0.9495432071766388,2.1805151920375536,0.717020625762329,2.212530745916377,1.5838361059674433
"Promedio","02-2009",2.410897649857343,2.59287871832319,1.571747734755035,1.0060950787124088,0.6201778965905356,1.1945221547437042,0.9986152075475245,2.7846040261550087,0.75407595525909,2.60062323425617,2.2209174681438397
"Promedio","03-2009",1.1343676480179838,1.3586283264869479,0.7059184216830157,0.9037341480735833,0.5570804935718466,1.0729905003152342,0.44850764253875275,1.6184857443634366,0.3386778274877383,1.352440571095818,0.7481098202654732
"Promedio","04-2009",1.6347694028059663,1.8460745249222548,1.1190509730481986,0.0,0.5887379705164446,0.37798861315275023,1.1059887969117923,1.8659565818090318,0.35792403272927376,1.5592323836836495,0.5270820074642268
"Promedio","05-2009",0.9490457181796028,1.091562965180164,0.36091754747836147,0.0,0.28482062418576415,0.5485918598328483,0.4586203544156155,0.7522629547575309,0.0,1.131492012605876,1.0199704036847301
"Promedio","06-2009",1.6117073596386107,1.718918690835174,1.471019040750178,0.47080870067920455,0.2902162587430922,1.304296863039377,0.4673084465790713,1.8396331314409073,0.35287472150576527,1.9215449468410957,1.0392926967009262
"Promedio","07-2009",1.5930860395471687,1.4991694183133581,1.4540232032275664,1.8614763129643133,1.4343158126326927,0.9208766412067998,0.46190926532377524,2.1214414736875327,1.046393048672275,1.8993438299254017,0.770463699357071
"Promedio","08-2009",0.7585507239795055,0.9177842048698852,0.3708941300915845,0.0,0.29269371461041127,0.7516749168875017,0.15709922167515936,0.46383432917732637,0.0,0.6459827931047099,0.0
"Promedio","09-2009",1.8589706923586207,1.8660047679982787,0.8483491957464415,1.629116299002938,1.0042211128892773,1.0745701392045874,1.2576701986267986,1.5913981168427096,0.0,1.6253179341156159,1.4984223503690133
"Promedio","10-2009",1.6907593908090457,1.909301601674349,0.3857926258035086,1.4817036613764563,0.9133529022515159,1.5637380934826672,1.470687851115445,1.2865764056673408,0.0,1.6126352687062184,0.817701431452959
"Promedio","11-2009",1.4982676890164033,1.4099408594772986,2.366795227043574,1.5150147683334714,0.31129552007851785,0.5995850504355558,0.8354173915280848,1.6443759183977849,0.3785050514724615,1.5114824367845607,1.3934744814715727
"Promedio","12-2009",1.9746399798831573,2.0768450126176923,1.1926791634317617,1.017931491403143,0.31373705356932974,1.208575356564218,1.3471514956719546,1.4915456859819907,0.0,1.6618224010850573,0.8426422158545744
"Promedio","01-2010",1.3581937795861456,1.3943178286119609,0.42260285318448254,1.0820531601529473,0.6670000351473939,0.8564707251242492,0.8950071452544974,1.2331676931347166,0.0,1.4720867726147162,0.895722040475335
"Promedio","02-2010",1.0352481447931114,1.3395491145511915,0.8858248155585415,0.567027372031605,0.34952744560272414,0.673223408571573,0.3752078498261087,0.9231654124403097,0.8499827029667995,1.0799828832294274,0.0
"Promedio","03-2010",0.8926794383732983,0.9450603365340802,1.1457508079011693,0.0,0.0,0.967517944507772,0.4853044185695588,0.6368257010052869,0.0,0.6651811096850506,0.26982892219704874
"Promedio","04-2010",1.1954098532924942,1.4624184789107588,0.40914778476470753,1.047602140255701,0.9686455667375944,0.8292019262525803,0.6932091216518242,0.8527895738237838,1.1777787229450272,1.1401741137489407,0.57813569069843
"Promedio","05-2010",2.271278721255739,2.137380853792647,2.4548867085882455,1.047602140255701,0.6457637111583963,1.6584038525051605,1.0398136824777364,2.7289266362361086,1.5703716305933695,2.422869991716499,1.15627138139686
"Promedio","06-2010",1.523293698767007,1.5358837714149098,1.117223951051385,0.47676587199392106,0.2938883828333109,0.7547429777727568,1.2619235439049534,1.2419400813890862,0.7146793339231049,1.556686698159268,0.263110732705612
"Promedio","07-2010",1.1163165715419858,1.1555574438758187,1.1462306030468565,0.9782884308082969,0.6030373014586363,0.7743384822207932,0.971015289750985,0.9556385676517779,0.7332346600132358,0.9316435257339282,0.8098257476491827
"Promedio","08-2010",0.45048820833836284,0.6358961115279306,0.0,0.0,0.0,0.39060420269185764,0.32654337585204224,0.3213723277781222,0.3698699552411506,0.5370908900845243,0.27233683782372176
"Promedio","09-2010",1.1707351659386307,1.4322324145678489,1.6028099429517748,1.0259783806632468,0.632434376760309,0.20302155199201297,0.5091753429787773,1.3362991653066583,0.38448932106095896,1.2562195027965106,0.8493034191419624
"Promedio","10-2010",1.5351993261946388,1.7542728391452351,0.7506372357262837,0.0,0.2961853302927239,0.3803209164013275,0.9538397827747231,1.2516467294953768,0.7202650629829729,1.4381155394005305,1.5910027851799657
"Promedio","11-2010",1.6765811149951335,1.577742238979677,1.229649002729512,0.5247423119429948,1.6173102828877175,1.6613839133362571,1.7361369511270979,2.050372775878208,1.5731935023464574,1.8561122842307836,1.1583491376976631
"Promedio","12-2010",1.800322991789275,1.8152027206784993,0.8802697154127331,1.6904144520768545,2.431348656821651,1.1150025901732115,1.1185646463701648,1.651277061904809,1.6893047449219558,1.8397889100290432,0.31096058616919897
"Promedio","01-2011",0.8793754858574852,0.8275339830275119,0.4299715174483025,1.100920251069846,0.33931505086786606,0.6535533561062397,0.3642451322534326,1.2546696745889978,0.41257407354184894,1.0484282466788974,0.0
"Promedio","02-2011",1.6677060465326952,1.56939037919682,2.6344549375128907,0.5621156816097722,0.6929995552854782,2.2246394315967923,0.5579366005595168,2.0133713422422925,1.2639300058553466,1.9883089243011183,0.0
"Promedio","03-2011",2.9900717555607774,2.9220221880671926,2.3616899741810986,0.0,1.242496182815551,3.3903197825965616,2.0006768869071196,2.789409209979262,2.2661316239580764,2.7422220380286215,0.8342812275177948
"Promedio","04-2011",1.7764358003113785,1.7761921166022767,1.1400244398483523,0.972991575497798,1.7993166295916998,1.540291791372973,0.9657578142129747,1.9009286960037033,0.729264626452148,1.9855697680602908,0.26848033949552247
"Promedio","05-2011",1.90326745048979,1.903006368568526,0.4071394734606416,0.5212299805377539,0.963890947713001,2.0628294238545895,2.241871088429985,1.697207273205746,1.1719975690171398,1.8436885072279001,0.5752978983746091
"Promedio","06-2011",3.762389999030175,3.8529919435107676,4.1662080366451955,1.939520774404494,1.793341314923068,3.837941667794218,2.085526404803485,3.157693233087652,1.8171070652880938,3.9579518581259925,1.8731212394774788
"Promedio","07-2011",4.170400616220912,4.440931942323611,2.6293935447414922,2.4044388357042124,4.150008864216782,3.9966576993009815,4.614021603254783,3.9146166110066654,3.9647196478443143,4.448744406362942,2.1230837221202123
"Promedio","08-2011",5.766754716760811,6.143535085659639,3.351671853154155,4.76765871993921,4.408325742499664,5.849258077738865,5.520915504584171,4.502032795035437,2.5013776687308673,4.799783985991077,2.104885861644896
"Promedio","09-2011",4.3336721525989255,4.705604718590908,3.042599616591239,3.4083095892854294,1.500680570949587,4.817424696600808,4.8328147393192,3.0123129839861376,1.8246815007415664,3.8419685252263442,1.8809291646107735
"Promedio","10-2011",4.173616818179375,4.128985008393622,2.197670558069766,1.875674646945173,1.7343071969689567,4.26834271351815,3.7234596739066275,3.0537466874781822,2.4602068600524385,3.7000732605451625,3.1053615180830967
"Promedio","11-2011",4.760292808646897,4.778305066624164,4.706823127114632,0.4635223755496454,1.7143488998609806,4.035778422812657,3.5272515723732205,5.131627419628516,4.168962781218112,4.918697553211576,1.7906147086909707
"Promedio","12-2011",4.784704566639958,5.038661432433814,3.1193147351292234,0.9983558857992363,2.1539255408509757,4.34622291687517,3.6334230243844545,4.388586345293165,1.8706884274696658,4.4821267644649865,2.7547918595245706
"Promedio","01-2012",2.6949593659736433,2.7474247750387466,1.53732023593142,0.0,0.6065935450224194,1.9472623162839657,1.7906928974430547,2.2429730829636507,1.1063380590427172,2.6775360927339276,0.27153382271640664
"Promedio","02-2012",2.6235588949667106,2.7909227282593,1.561659495122461,1.4994562084532816,0.9242959408749829,2.3737102638552683,1.6536760176332563,3.092228861182176,1.4984718597446358,2.855923927410296,1.930829724390777
"Promedio","03-2012",2.4550397294019297,2.50283438831235,1.0503448503744794,0.8964515628435199,0.8288870352359307,2.4834693148125053,1.4829780710701919,1.897342267471335,0.6718973016544924,2.073292433433535,1.2368021779139475
"Promedio","04-2012",1.9649365893186208,2.0545537755755006,1.8681399672917647,0.9566555171049194,1.1794046485530087,1.3251271569208412,1.1078004083727453,2.024764106892014,2.509572190168151,1.9522330111026855,1.5838361059674433
"Promedio","05-2012",3.392392576277099,3.192402091925627,1.4981930378083708,1.4385177172230377,2.0690417756942865,2.6567820338265142,2.855645950646985,3.7472330041912083,2.1563600592507477,3.392205209111432,2.116982906826763
"Promedio","06-2012",5.202008549154554,4.995241258418331,3.6336103545412097,4.651837460713287,3.727735959076445,4.234345559288615,4.617253110165974,5.604433909693382,2.7892702000981395,5.316044777664565,2.567189546510352
"Promedio","07-2012",3.2226840623706985,3.032698342247297,1.0340758141578743,0.4412831078145472,2.4481446322155294,3.667503419570111,2.6280141804971877,3.3048414991629675,1.6537253193347252,3.241872090518687,1.704703084964581
"Promedio","08-2012",2.0225826804569516,2.1888480151550374,0.3461303338487473,0.8862491550721597,1.365755952089552,2.27983344480864,1.9059306180468876,1.4428837250584508,0.9963757785157097,2.0496965407920307,1.2227262805932273
"Promedio","09-2012",2.620688136887792,2.6634869964371815,1.0763659772221366,0.4593300772257595,1.415702984548981,2.544994508219186,1.0638020437460654,2.243477093543498,0.3442714054486054,2.3746154738273013,0.7604655467503926
"Promedio","10-2012",2.579451555411195,2.614108093761638,1.018682054363935,0.8694279020358069,0.2679667055979203,2.0645183798398814,1.7259281815596217,2.830994789173112,0.6516428612250119,2.7204842898298836,0.7197111594291955
"Promedio","11-2012",3.0873464541703513,3.0055233546058537,2.5506377476745548,1.3994525395987698,1.4377526716086497,1.6615497863307993,1.543386922208035,2.885997942724738,1.7481673004309175,3.427010951918117,1.0297464778414527
"Promedio","12-2012",2.780312862789176,2.9303748218345937,3.045138289613009,0.4873076288632067,0.9011596219544578,1.5428621573160233,1.2898259001114458,2.6974762406057278,1.8262039717476086,2.386659831345561,1.3446418338104913
